1,149 (148),Sep 20,ATL,,SFG,L,4-7,GS-4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.85,-0.023,-0.21,P
2,154 (4),Sep 25,ATL,,CIN,L,1-2,GS-8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,2.13,-0.104,-0.87,P
3,162,Oct 1,CHC,,PIT,W,9-7,GS-6,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.55,-0.040,-0.93,P
