1,Apr 3,TOR,@,KCR,W,4-3,CG,36,9.0,3,0,0,3,0,LF
2,Apr 5,TOR,@,KCR,L,1-2,CG,32,8.2,4,0,0,4,0,LF
3,Apr 6,TOR,@,KCR,L,2-3,CG,32,8.0,1,0,0,1,0,LF
4,Apr 7,TOR,@,TEX,W,10-9,CG,40,9.0,0,0,0,0,0,LF
5,Apr 8,TOR,@,TEX,L,4-5,CG,33,8.0,3,0,1,4,0,LF
6,Apr 9,TOR,@,TEX,L,2-3,CG,31,8.1,0,0,0,0,0,LF
7,Apr 10,TOR,@,NYY,W,8-0,CG,32,9.0,2,0,0,2,0,LF
8,Apr 11,TOR,@,NYY,W,11-6,CG,43,10.0,2,0,0,2,0,LF
9,Apr 12,TOR,@,NYY,L,3-5,CG,37,8.0,1,0,0,1,0,LF
10,Apr 14,TOR,,KCR,W,3-0,CG,29,9.0,1,0,0,1,0,LF
11,Apr 15,TOR,,KCR,L,5-10,CG,43,9.0,6,0,0,6,0,LF
12,Apr 16,TOR,,KCR,W,15-8,GS,39,8.0,1,0,0,1,0,LF
13,Apr 17,TOR,,NYY,L,2-7,CG,39,9.0,2,0,0,2,0,LF
14,Apr 18,TOR,,NYY,L,0-2,CG,38,9.0,1,0,0,1,0,LF
15,Apr 19,TOR,,NYY,L,2-4,CG,40,9.0,1,0,0,1,0,LF
16,Apr 21,TOR,,TEX,W,6-3,CG,35,9.0,3,0,0,3,0,LF
17,Apr 22,TOR,,TEX,W,4-2,CG,35,9.0,2,1,0,3,0,LF
18,Apr 23,TOR,,TEX,L,1-4,CG,37,9.0,0,0,0,0,0,LF
19,Apr 24,TOR,@,OAK,L,4-5,CG,37,8.1,2,0,0,2,0,LF
20,Apr 25,TOR,@,OAK,L,1-3,CG,33,8.0,1,0,0,1,0,LF
21,Apr 26,TOR,@,SEA,L,6-7,CG,37,8.0,3,0,0,3,0,LF
22,Apr 27,TOR,@,SEA,W,6-1,CG,35,9.0,2,0,0,2,0,LF
24 (1),Apr 29,TOR,@,CAL,L,3-4,CG,38,9.2,5,0,0,5,0,LF
25,Apr 30,TOR,@,CAL,L,0-1,CG,40,10.2,2,0,0,2,0,LF
26,May 2,TOR,,OAK,L,5-8,CG,41,9.0,0,0,0,0,0,LF
27,May 3,TOR,,OAK,W,2-0,GS,28,8.0,2,0,0,2,0,LF
28,May 4,TOR,,CAL,L,2-3,CG,45,10.0,4,0,0,4,0,LF
34 (5),May 12,TOR,@,MIN,L,5-6,CG,33,8.0,1,0,0,1,0,LF
36 (1),May 14,TOR,@,MIN,L,1-13,CG,44,8.0,4,0,0,4,0,LF
37,May 15,TOR,,CLE,W,5-3,CG,34,9.0,0,0,0,0,0,LF
38,May 16,TOR,,CLE,W,7-6,CG,42,9.0,1,1,0,2,0,LF
39,May 17,TOR,,CLE,L,3-6,CG,36,9.0,3,0,0,3,0,LF
40,May 19,TOR,@,CHW,W,9-3,CG,37,9.0,3,0,0,3,0,LF
41,May 20,TOR,@,CHW,W,11-1,GS,29,8.0,2,0,0,2,0,LF
42,May 21,TOR,@,CHW,W,9-3,GS,32,8.0,1,0,0,1,0,LF
43,May 22,TOR,,MIN,L,2-6,CG,38,9.0,2,0,0,2,0,LF
44,May 23,TOR,,MIN,W,2-1,CG,37,9.0,1,0,0,1,0,LF
45,May 24,TOR,,MIN,L,4-10,CG,49,9.0,3,0,0,3,0,LF
46,May 26,TOR,,CHW,W,11-3,GS,29,8.0,1,0,0,1,0,LF
47,May 27,TOR,,CHW,L,3-5,CG,41,9.0,7,0,0,7,0,LF
48,May 28,TOR,,CHW,W,7-5,CG,44,10.0,1,0,0,1,0,LF
49,May 29,TOR,@,CLE,L,3-5,CG,36,8.0,1,0,0,1,0,LF
50,May 30,TOR,@,CLE,L,2-6,CG,34,8.0,2,0,0,2,0,LF
51,May 31,TOR,@,CLE,L,4-7,CG,34,8.0,2,0,0,2,0,LF
52,Jun 2,TOR,@,BOS,W,7-2,CG,38,9.0,3,0,0,3,0,LF
53,Jun 3,TOR,@,BOS,W,10-2,GS,33,8.0,2,0,0,2,0,LF
54,Jun 4,TOR,@,BOS,W,13-11,CG,59,12.0,3,0,1,4,0,LF
55,Jun 5,TOR,,MIL,L,3-5,CG,37,9.0,0,0,0,0,0,LF
56,Jun 6,TOR,,MIL,L,4-6,CG,41,9.0,5,0,0,5,0,LF
57,Jun 7,TOR,,MIL,W,4-2,CG,36,9.0,1,0,0,1,0,LF
58,Jun 9,TOR,,DET,W,2-0,CG,36,9.0,2,0,0,2,0,LF
59,Jun 10,TOR,,DET,L,8-11,CG,48,9.0,2,0,0,2,0,LF
60,Jun 11,TOR,,DET,W,4-0,CG,33,9.0,4,0,0,4,0,LF
61,Jun 12,TOR,,DET,W,5-4,CG,53,11.0,2,0,0,2,0,LF
62,Jun 13,TOR,@,MIL,W,4-3,CG,36,9.0,4,0,0,4,0,LF
63,Jun 14,TOR,@,MIL,W,6-1,CG,35,9.0,2,0,0,2,0,LF
64,Jun 15,TOR,@,MIL,L,4-6,CG,37,8.0,4,0,0,4,0,LF
65,Jun 16,TOR,,SEA,W,4-3,CG,33,9.0,3,0,0,3,0,LF
66,Jun 17,TOR,,SEA,W,3-2,CG,40,9.0,1,0,0,1,0,LF
67,Jun 18,TOR,,SEA,L,2-8,GS,37,8.0,2,0,0,2,0,LF
69 (1),Jun 20,TOR,@,CAL,W,6-2,CG,34,9.0,3,0,0,3,0,LF
70,Jun 21,TOR,@,CAL,W,6-1,CG,49,14.0,5,0,0,5,0,LF
71,Jun 22,TOR,@,OAK,W,4-2,CG,52,13.0,3,0,0,3,0,LF
72,Jun 23,TOR,@,OAK,W,10-8,CG,41,9.0,2,0,0,2,0,LF
73,Jun 24,TOR,@,OAK,L,1-7,GS,27,6.0,0,0,1,1,0,LF
75 (1),Jun 27,TOR,@,BAL,L,6-16,CG,52,8.0,2,0,0,2,0,LF
76,Jun 28,TOR,@,BAL,L,1-2,CG,33,8.0,3,0,0,3,0,LF
77,Jun 29,TOR,@,BAL,W,11-1,CG,38,9.0,1,0,0,1,0,LF
78,Jun 30,TOR,,BOS,L,1-3,CG,37,9.0,6,0,0,6,0,LF
79,Jul 1,TOR,,BOS,L,1-3,CG,39,9.0,2,0,0,2,0,LF
80,Jul 2,TOR,,BOS,L,1-4,GS,36,9.0,1,0,0,1,0,LF
81,Jul 3,TOR,,BOS,W,3-2,CG,37,9.0,2,0,0,2,0,LF
82,Jul 4,TOR,,BAL,L,0-8,CG,43,9.0,2,0,0,2,0,LF
83,Jul 5,TOR,,BAL,L,4-5,GS,35,8.0,1,0,0,1,0,LF
84,Jul 6,TOR,,BAL,W,4-1,CG,39,9.0,1,0,0,1,0,LF
85,Jul 7,TOR,@,DET,W,6-4,CG,36,9.0,0,0,0,0,0,LF
