3 (2),Apr 14,DET,,CLE,W,3-2,GS,0,7.0,0,2,0,2,0,
8 (4),Apr 20,DET,@,CLE,W,7-4,CG,0,9.0,0,4,0,4,0,
16 (7),May 7,DET,,CLE,L,3-4,GS,0,7.0,0,2,1,3,0,
17,May 8,DET,,CLE,L,2-5,GF,0, ,0,0,0,0,0,
24 (6),May 14,DET,,WSH,W,3-2,CG,0,14.0,0,5,0,5,0,
29 (4),May 19,DET,,NYY,T,9-9,,0,4.0,0,3,0,3,0,
30,May 20,DET,,NYY,W,1-0,CG,0,9.0,1,2,0,3,0,
33 (2),May 26,DET,,PHA,W,11-8,,0,0.1,0,0,0,0,0,
35 (1),May 30 (1),DET,@,CLE,W,4-1,CG,0,9.0,0,4,0,4,0,
39 (3),Jun 3,DET,,NYY,W,5-4,GS,0,5.0,0,3,0,3,0,
42 (2),Jun 5 (2),DET,@,NYY,W,6-4,CG,0,9.0,2,1,0,3,0,
44 (1),Jun 8,DET,@,BOS,W,7-4,GF,0,1.2,0,0,0,0,0,
48 (3),Jun 15,DET,@,WSH,W,4-3,GF,0,2.0,0,0,0,0,0,
49,Jun 16,DET,@,WSH,W,3-2,GF,0,2.0,0,1,0,1,0,
52 (2),Jun 20,DET,,SLB,L,2-3,GF,0,2.0,1,1,0,2,0,
53,Jun 21,DET,,SLB,W,5-4,GF,0,1.0,0,1,0,1,0,
55 (1),Jun 22 (2),DET,,SLB,W,3-2,CG,0,9.0,1,2,0,3,0,
61 (5),Jun 28,DET,@,CHW,W,6-5,GS,0,6.0,0,3,0,3,0,
65 (3),Jul 1 (1),DET,@,SLB,W,5-0,CG,0,9.0,0,1,0,1,0,
70 (4),Jul 4 (2),DET,,CHW,L,3-4,GF,0,2.0,0,2,0,2,0,
71,Jul 5,DET,,CHW,W,11-6,GF,0,1.0,0,0,0,0,0,
73 (1),Jul 8,DET,,WSH,L,5-10,GS,0,3.0,0,1,0,1,0,
76 (2),Jul 10,DET,,WSH,W,5-4,CG,0,9.0,1,1,0,2,0,
80 (3),Jul 14,DET,,BOS,L,1-4,GS,0,8.0,0,1,0,1,0,
84 (3),Jul 18 (1),DET,,PHA,W,4-1,CG,0,9.0,1,4,0,5,0,
90 (5),Jul 22,DET,,NYY,L,5-7,GS,0,11.0,1,2,0,3,0,
95 (4),Jul 28 (1),DET,@,PHA,W,5-3,GS,0,4.0,0,2,0,2,0,
96,Jul 28 (2),DET,@,PHA,W,5-4,GF,0,4.0,1,1,0,2,0,
98 (1),Jul 31,DET,@,WSH,W,8-4,GF,0,2.0,0,0,0,0,0,
99,Aug 1,DET,@,WSH,L,4-5,GF,0,2.1,0,1,0,1,0,
102 (2),Aug 4,DET,@,NYY,W,3-0,CG,0,9.0,0,2,0,2,0,
106 (3),Aug 10 (1),DET,@,BOS,L,4-5,GF,0,1.2,0,0,0,0,0,
111 (4),Aug 13 (1),DET,,SLB,L,5-10,GS,0,1.0,0,0,0,0,0,
112,Aug 13 (2),DET,,SLB,W,7-6,GF,0,1.0,0,1,0,1,0,
113,Aug 14,DET,,SLB,L,4-6,GS,0,4.0,0,0,0,0,0,
117 (3),Aug 21,DET,,NYY,L,1-3,CG,0,10.0,0,4,0,4,0,
122 (4),Aug 26,DET,,BOS,L,3-6,GF,0,1.0,0,1,0,1,0,
125 (2),Aug 30,DET,@,CLE,W,4-3,GS,0,10.0,0,8,1,9,0,
131 (5),Sep 3 (2),DET,@,CHW,L,8-14,GS,0,2.0,0,0,0,0,0,
132,Sep 6,DET,@,SLB,L,2-5,GS,0,6.0,0,0,0,0,0,
136 (3),Sep 11,DET,,CLE,L,0-1,GS,0,8.0,0,1,0,1,0,
142 (5),Sep 16,DET,,CLE,L,4-8,GS,0,4.0,0,1,0,1,0,
146 (3),Sep 21,DET,@,WSH,W,7-1,CG,0,9.0,0,2,0,2,0,
151 (4),Sep 26,DET,@,NYY,W,5-1,CG,0,9.0,0,2,0,2,0,
