172,2 (1),Apr 26,DET,,CLE,L,1-3,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
173,6 (3),May 1,DET,@,CLE,W,8-1,CG,5,5,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
174,10 (3),May 6,DET,@,CHW,L,1-3,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
175,14 (3),May 12,DET,,CLE,L,4-6,GS-0,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
176,18 (3),May 17,DET,,WSH,L,2-3,GS-0,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,,.063,.063,.063,.125,9,P
177,25 (6),May 26,DET,,PHA,L,5-8,GS-0,2,1,0,0,0,0,0,0,1,,0,0,0,,,,0,,.059,.111,.059,.170,9,P
178,32 (6),Jun 2 (2),DET,,CHW,W,2-1,CG,3,1,0,0,0,0,0,0,2,,1,0,0,,,,0,,.056,.190,.056,.246,9,P
179,37 (4),Jun 10,DET,@,NYY,L,1-2,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.050,.174,.050,.224,9,P
180,40 (2),Jun 13,DET,@,NYY,W,6-5,0-GF,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.048,.167,.048,.214,9,P
181,41,Jun 14,DET,@,WSH,L,5-7,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.048,.167,.048,.214,9,P
182,43 (1),Jun 16,DET,@,WSH,W,3-1,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.042,.148,.042,.190,9,P
183,48 (4),Jun 21,DET,@,PHA,L,5-12,GS-0,2,2,0,1,1,0,0,1,0,,0,0,0,,,,0,,.077,.172,.115,.288,9,P
184,52 (3),Jun 26,DET,,CLE,W,1-0,CG(12),4,2,0,0,0,0,0,0,1,,1,0,1,,,,0,,.071,.188,.107,.295,9,P
185,56 (3),Jun 30,DET,@,SLB,W,6-1,CG,4,4,0,2,0,0,0,0,0,,1,0,0,,,,0,,.125,.222,.156,.378,9,P
186,60 (3),Jul 4 (1),DET,@,CHW,L,1-8,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.118,.211,.147,.358,9,P
187,65 (4),Jul 9,DET,,WSH,W,2-1,CG(10),3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.108,.195,.135,.330,9,P
188,70 (4),Jul 13,DET,,NYY,W,5-4,GS-0,3,1,1,0,0,0,0,0,2,,0,0,0,,,,0,,.105,.227,.132,.359,9,P
189,73 (2),Jul 15 (2),DET,,NYY,L,0-3,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.103,.222,.128,.350,9,P
190,78 (4),Jul 20,DET,,BOS,L,0-8,GS-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,,.125,.239,.150,.389,9,P
191,82 (3),Jul 24,DET,@,CLE,W,4-2,CG,3,2,0,0,0,0,0,1,0,,0,0,1,,,,0,,.119,.229,.143,.372,9,P
192,85 (2),Jul 27,DET,@,CLE,W,2-1,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.111,.216,.133,.349,9,P
193,90 (4),Aug 1,DET,@,NYY,L,4-5,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.102,.200,.122,.322,9,P
194,93 (2),Aug 5,DET,@,WSH,W,2-1,CG,4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,,.094,.186,.113,.300,9,P
195,99 (5),Aug 14,DET,,NYY,L,4-5,GS-0,3,3,0,1,0,0,0,0,0,,2,0,0,,,,0,,.107,.194,.125,.319,9,P
196,103 (3),Aug 18,DET,,WSH,W,4-3,CG,3,3,0,0,0,0,0,0,0,,2,0,0,,,,0,,.102,.185,.119,.303,9,P
197,107 (3),Aug 22,DET,,PHA,W,4-3,CG(11),5,4,0,0,0,0,0,0,1,,0,0,0,,,,0,,.095,.186,.111,.297,9,P
198,111 (3),Aug 26,DET,@,CLE,L,2-7,GS-0,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.091,.178,.106,.284,9,P
199,112,Aug 27,DET,@,CLE,L,5-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.091,.178,.106,.284,9,P
200,118 (5),Sep 1 (2),DET,,CHW,L,1-5,GS-0,2,2,0,1,0,0,0,0,0,,0,0,0,,,,0,,.103,.187,.118,.304,9,P
201,122 (3),Sep 6,DET,,SLB,L,10-12,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.103,.187,.118,.304,9,P
202,123,Sep 7,DET,,SLB,L,5-6,0-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.100,.182,.114,.296,9,P
203,127 (3),Sep 12,DET,@,WSH,L,0-4,GS-0,2,1,0,0,0,0,0,0,1,,1,0,0,,,,0,,.099,.190,.113,.303,9,P
204,130 (2),Sep 17 (1),DET,@,BOS,W,7-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.099,.190,.113,.303,9,P
205,133 (2),Sep 19,DET,@,NYY,L,0-7,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.099,.190,.113,.303,9,P
206,137 (3),Sep 25,DET,,CLE,W,9-5,CG,4,2,1,1,0,1,0,2,0,,1,0,2,,,,0,,.110,.198,.151,.348,9,P
