3 (2),Apr 16,BSN,@,PHI,L,5-7,GF,3,1.0,0,1,0,1,0,P
6 (2),Apr 20,BSN,@,BRO,W,8-4,GF,6,1.2,1,0,0,1,0,P
7,Apr 21,BSN,@,BRO,T,6-6,,17,4.1,0,3,0,3,0,P
11 (3),Apr 25,BSN,@,NYG,L,5-11,,3,0.2,0,0,1,1,0,P
19 (7),May 6,BSN,@,CHC,L,6-8,GF,5,1.0,0,0,0,0,0,P
20,May 7,BSN,@,CHC,L,8-9,GF,5,0.2,0,0,0,0,0,P
24 (3),May 12,BSN,,PIT,T,6-6,,7,2.0,0,1,0,1,0,P
28 (3),May 16,BSN,,STL,L,5-7,,15,3.0,1,2,1,4,0,P
36 (7),May 24,BSN,@,BRO,L,2-11,,7,0.2,1,0,0,1,0,P
42 (5),May 29,BSN,@,NYG,L,0-15,,5,0.0,0,0,0,0,0,P
62 (19),Jun 19,BSN,,CIN,L,4-8,GF,4,1.0,0,0,0,0,0,P
