31 (30),May 7,CIN,,MIL,L,7-13,,4,1.0,0,0,0,0,0,P
32,May 8,CIN,,MIL,L,4-5,,9,1.2,1,0,0,1,0,P
34 (1),May 11,CIN,,PIT,L,4-5,,4,1.0,0,0,0,0,0,P
35,May 13,CIN,@,PHI,L,2-3,,7,2.0,0,0,0,0,0,P
37 (1),May 15,CIN,@,PHI,W,9-4,,6,1.0,0,0,0,0,0,P
39 (1),May 17,CIN,@,CLE,L,1-13,,6,0.1,0,0,0,0,0,P
43 (3),May 21,CIN,,SEA,L,0-4,,4,1.0,0,0,0,0,0,P
