1,135 (134),Sep 9,WSH,,CHW,L,0-8,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,.000,.000,.000,.000,2,.01,0.000,-0.18,2B
2,138 (2),Sep 11,WSH,,CHW,W,6-5,0-0,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,PR
