1,150,Sep 16,HOU,,SDP,W,15-3,7-7,,99,1.0,2,2,2,2,1,0,0,18.00,7,28,15,2,5,2,1,0,0,1,,0,0,0,0,0,5,1,0,0,0,0,0,.01,0.000,-1.51, 7t --- 0 out a13, 7t 3 out a11
2,162,Sep 28,HOU,,PIT,L,4-5,6-7,H(1),11,2.0,4,2,2,1,2,0,0,12.00,11,32,23,8,2,5,3,1,1,0,,0,0,0,0,0,10,1,0,0,0,0,0,1.78,-0.030,-1.01, 6t --- 0 out a3, 7t 3 out a1
