101 (100),Jul 25,ANA,,OAK,L,2-3,CG,40,9.0,2,0,0,2,0,SS
103 (1),Jul 27,ANA,,OAK,L,1-10,GF,12,2.0,0,0,0,0,0,SS
106 (2),Jul 30,ANA,,NYY,L,0-8,CG,40,9.0,1,2,0,3,1,SS
108 (1),Aug 1,ANA,,TOR,W,5-0,CG,37,9.0,1,2,0,3,0,3B
110 (1),Aug 3,ANA,,TOR,L,0-4,CG,39,9.0,1,2,0,3,1,SS
111,Aug 5,ANA,@,BOS,L,9-10,GF,3,1.0,0,0,0,0,0,PR 3B
114 (2),Aug 8,ANA,@,CLE,W,5-2,CG,31,9.0,1,2,0,3,0,3B
115,Aug 9 (1),ANA,@,CLE,L,2-3,CG,48,12.1,2,2,1,5,1,3B
116,Aug 9 (2),ANA,@,CLE,L,2-3,CG,32,8.0,1,3,0,4,0,SS
119 (2),Aug 12,ANA,,CHW,L,4-10,CG,48,9.0,1,1,1,3,1,SS
120,Aug 13,ANA,,CHW,W,2-1,CG,33,9.0,1,4,0,5,2,SS
121,Aug 14,ANA,,CHW,W,5-1,CG,33,9.0,2,5,0,7,0,SS
123 (1),Aug 16,ANA,,DET,W,11-7,GF,8,2.0,0,0,0,0,0,PR 3B
124,Aug 17,ANA,,DET,W,11-6,GS,41,9.0,2,1,0,3,0,3B SS
125,Aug 18,ANA,@,CHW,L,2-4,CG,30,8.1,0,5,0,5,0,SS
126,Aug 19,ANA,@,CHW,L,2-5,CG,36,8.0,1,2,1,4,0,SS
127,Aug 20,ANA,@,CHW,L,3-5,CG,37,8.0,1,3,0,4,1,SS
128,Aug 21,ANA,@,DET,W,10-7,CG,41,9.0,2,4,0,6,0,SS
129,Aug 22,ANA,@,DET,W,6-5,CG,38,9.0,3,1,0,4,1,SS
130,Aug 23,ANA,@,DET,W,14-8,GS,28,7.0,3,2,0,5,0,SS
131,Aug 24,ANA,@,DET,L,9-10,CG,44,8.2,4,3,0,7,1,SS
132,Aug 26,ANA,,MIN,L,0-3,CG,38,9.0,3,2,0,5,1,SS
147 (14),Sep 11,ANA,@,OAK,L,4-14,CG,40,8.0,2,2,0,4,1,SS
149 (1),Sep 13,ANA,@,SEA,L,1-5,GS,27,7.0,1,0,1,2,0,3B
152 (2),Sep 16,ANA,,OAK,W,6-5,CG,43,9.0,0,2,0,2,0,3B
153,Sep 17,ANA,,OAK,L,1-2,CG,31,9.0,0,7,0,7,0,3B
154,Sep 19,ANA,@,TEX,L,2-3,CG,34,8.0,1,1,0,2,0,3B
155,Sep 20,ANA,@,TEX,L,4-13,GS,44,8.0,3,4,0,7,0,3B SS
156,Sep 21,ANA,@,TEX,W,11-6,CG,39,9.0,1,2,0,3,0,3B
157,Sep 22,ANA,,SEA,L,1-5,CG,42,9.0,1,1,0,2,0,3B
158,Sep 23,ANA,,SEA,W,2-1,CG,40,11.0,3,3,0,6,1,SS
159,Sep 24,ANA,,SEA,W,4-0,CG,32,9.0,2,2,1,5,0,SS
160,Sep 26,ANA,,TEX,W,5-3,CG,34,9.0,1,1,0,2,0,SS
161,Sep 27,ANA,,TEX,L,3-12,CG,49,9.0,2,2,0,4,0,SS
162,Sep 28,ANA,,TEX,W,4-1,CG,36,9.0,2,4,0,6,0,SS
