1,39 (38),Jun 5,PHA,,CHW,L,3-6,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,PH
2,42 (2),Jun 9,PHA,,SLB,W,2-1,CG,3,3,0,0,0,0,0,,0,,1,0,0,,,,0,,.000,.000,.000,.000,8,2B
