983,1,Mar 29,HOU,@,TEX,W,4-1,CG,4,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,.000,.250,.000,.250,3,.83,-0.038,-0.48,6.00,9.70,2B
984,2,Mar 30,HOU,@,TEX,L,1-5,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.375,.333,.708,3,1.02,0.053,0.21,6.00,6.00,2B
985,3,Mar 31,HOU,@,TEX,W,9-3,GS-8,5,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.545,.538,.545,1.084,3,.35,0.026,1.62,18.00,21.90,2B
986,4,Apr 1,HOU,@,TEX,W,8-2,CG,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.563,.556,.625,1.181,3,.81,0.091,1.39,20.00,24.40,2B
987,5,Apr 2,HOU,,BAL,W,6-1,CG,5,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.476,.478,.571,1.050,3,.51,-0.087,-0.59,7.00,9.50,2B
988,6,Apr 3,HOU,,BAL,W,10-6,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.440,.444,.520,.964,3,1.52,-0.051,-0.33,5.00,6.20,2B
989,7,Apr 4,HOU,,BAL,W,3-2,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.414,.419,.483,.902,3,.80,-0.012,-0.30,5.00,6.20,2B
990,8,Apr 6,HOU,,SDP,L,1-4,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.406,.429,.469,.897,3,.96,0.042,0.47,5.00,6.00,2B
991,9,Apr 7,HOU,,SDP,W,1-0,CG(10),4,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.412,.462,.471,.932,3,1.37,0.052,0.62,7.00,9.00,2B
992,10,Apr 8,HOU,,SDP,W,4-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.368,.419,.421,.840,3,.43,-0.044,-0.59,0.00,0.00,2B
993,11,Apr 9,HOU,@,MIN,W,2-0,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.357,.404,.405,.809,3,.78,-0.053,-0.53,3.00,3.00,2B
994,12,Apr 10,HOU,@,MIN,L,1-4,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.370,.412,.413,.825,3,1.27,0.007,0.20,6.00,6.00,DH
995,13,Apr 11,HOU,@,MIN,L,8-9,CG,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.353,.393,.392,.785,3,1.23,-0.127,-0.38,7.00,9.70,2B
996,14,Apr 13,HOU,,TEX,W,3-2,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.352,.400,.389,.789,3,.87,0.027,0.02,5.00,6.00,2B
997,15,Apr 14,HOU,,TEX,L,5-6,CG(10),5,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.351,.415,.386,.801,3,2.00,0.216,1.33,9.00,12.20,2B
998,16,Apr 15,HOU,,TEX,L,1-3,CG(10),4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.344,.406,.377,.783,3,1.04,-0.001,-0.10,3.00,3.00,2B
999,17,Apr 16,HOU,@,SEA,L,1-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.323,.384,.354,.737,3,.93,-0.095,-0.70,0.00,0.00,2B
1000,18,Apr 17,HOU,@,SEA,W,4-1,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.314,.372,.343,.715,2,.61,-0.010,-0.25,3.00,3.00,2B
