153,1,Apr 14,STL,,PIT,W,2-1,CG,4,4,2,0,0,0,0,0,0,,0,0,0,,,,1,,.000,.000,.000,.000,3,SS
154,2,Apr 15,STL,,PIT,L,1-5,CG,4,4,1,2,1,0,0,0,0,,0,0,0,,,,0,,.250,.250,.375,.625,3,SS
155,3,Apr 16,STL,,PIT,L,1-4,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.333,.583,3,SS
156,4,Apr 17,STL,,PIT,L,0-2,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.200,.250,.267,.517,3,SS
157,5,Apr 18,STL,,CHC,W,5-2,CG,4,3,1,2,2,0,0,1,0,,0,0,1,,,,0,,.278,.316,.444,.760,3,SS
158,6,Apr 19,STL,,CHC,L,7-9,CG,5,4,1,1,0,0,0,,0,,0,0,1,,,,1,,.273,.304,.409,.713,3,SS
159,7,Apr 20,STL,,CHC,W,2-0,CG,3,2,0,1,0,0,0,0,0,,0,0,1,,,,0,,.292,.320,.417,.737,3,SS
160,8,Apr 21,STL,,CHC,T,2-2,CG(15),7,6,0,0,0,0,0,0,1,,1,0,0,,,,0,,.233,.281,.333,.615,3,SS
161,9,Apr 23,STL,@,PIT,L,1-5,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.206,.250,.294,.544,3,SS
162,10,Apr 24,STL,@,PIT,W,8-1,CG,5,2,1,1,1,0,0,2,3,,0,0,0,,,,0,,.222,.317,.333,.650,3,SS
163,11,Apr 26,STL,@,CIN,L,2-5,CG,4,3,0,2,1,0,0,1,1,,0,0,0,,,,0,,.256,.356,.385,.740,3,SS
164,12,Apr 27,STL,@,CIN,L,1-2,CG,4,3,0,1,0,0,0,0,1,,0,0,0,,,,1,,.262,.367,.381,.748,3,SS
165,13,Apr 28,STL,@,CIN,L,1-6,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,1,,.244,.358,.356,.714,3,SS
166,14,Apr 29,STL,@,CIN,L,3-5,CG,5,4,0,3,1,0,0,0,1,,0,0,0,,,,0,,.286,.397,.408,.805,3,SS
167,15,Apr 30,STL,@,CHC,L,0-7,CG,4,3,0,0,0,0,0,0,1,,1,0,0,,,,0,,.269,.387,.385,.772,3,SS
168,16,May 1,STL,@,CHC,W,2-0,CG,5,4,0,0,0,0,0,0,1,,0,0,0,,,,0,,.250,.373,.357,.730,3,SS
169,17,May 2,STL,@,CHC,W,9-4,CG,5,5,0,0,0,0,0,0,0,,0,0,0,,,,0,,.230,.347,.328,.675,3,SS
170,18,May 3,STL,@,CHC,L,1-6,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.231,.342,.323,.665,3,SS
171,19,May 4,STL,@,CHC,W,6-1,CG,4,4,1,1,0,0,0,1,0,,0,0,0,,,,0,,.232,.338,.319,.656,3,SS
172,20,May 6,STL,,CIN,L,0-3,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.219,.321,.301,.623,3,SS
173,21,May 7,STL,,CIN,W,9-1,CG,4,4,1,1,0,1,0,0,0,,0,0,0,,,,0,,.221,.318,.325,.643,3,SS
174,22,May 8,STL,,CIN,L,0-3,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.210,.304,.309,.613,3,SS
175,23,May 9,STL,,CIN,L,0-3,CG,4,3,0,1,0,0,0,0,1,,1,0,0,,,,0,,.214,.313,.310,.622,3,SS
176,24,May 10,STL,,CIN,W,3-1,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.207,.303,.299,.602,3,SS
177,25,May 11,STL,,CHC,T,5-5,CG(13),6,4,1,0,0,0,0,0,2,,2,0,0,,,,1,,.198,.305,.286,.590,3,SS
178,26,May 13,STL,,PHI,W,5-3,CG,4,3,1,1,0,0,0,,1,,1,0,0,,,,0,,.202,.312,.287,.599,3,SS
179,27,May 14,STL,,PHI,L,3-5,CG(14),7,7,0,0,0,0,0,,0,,0,0,0,,,,0,,.188,.293,.267,.560,3,SS
180,28,May 15,STL,,PHI,W,6-3,CG,4,3,1,2,0,0,0,,1,,0,0,0,,,,1,,.202,.308,.279,.587,3,SS
181,29,May 16,STL,,PHI,W,1-0,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.196,.301,.271,.572,3,SS
182,30,May 17,STL,,BRO,W,5-2,GS-0,4,2,0,0,0,0,0,,0,,0,1,1,,,,0,,.193,.302,.266,.568,3,SS
183,42 (11),May 30 (1),STL,@,CHC,L,4-6,CG,4,4,1,1,0,0,0,0,0,,0,0,0,,,,1,,.195,.300,.265,.565,6,SS
184,43,May 30 (2),STL,@,CHC,W,4-2,CG,4,4,2,3,0,0,0,0,0,,0,0,0,,,,0,,.214,.313,.282,.595,6,SS
185,44,May 31,STL,@,CHC,L,1-11,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.207,.304,.273,.577,6,SS
186,45,Jun 1,STL,,CIN,L,4-6,CG,4,4,0,1,0,0,0,1,0,,1,0,0,,,,0,,.208,.303,.272,.575,6,SS
187,46,Jun 2,STL,,CIN,W,5-4,CG,4,3,1,1,0,0,0,0,1,,0,0,0,,,,0,,.211,.308,.273,.582,6,SS
188,47,Jun 3,STL,@,CIN,W,6-2,CG,4,4,2,3,0,1,0,2,0,,0,0,0,,,,0,,.227,.320,.303,.623,6,SS
189,48,Jun 5,STL,@,NYG,W,8-3,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.221,.312,.294,.606,6,SS
190,49,Jun 6,STL,@,NYG,L,4-6,CG,4,4,0,2,1,0,0,0,0,,0,0,0,,,,0,,.229,.316,.307,.624,6,SS
191,50,Jun 8,STL,@,NYG,L,1-4,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.224,.311,.301,.611,6,SS
192,51,Jun 9,STL,@,NYG,W,5-2,CG(10),4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.219,.309,.295,.604,6,SS
193,52,Jun 10,STL,@,BRO,W,6-4,GS-0,4,3,1,1,0,0,1,2,0,,1,0,1,,,,0,,.221,.310,.315,.625,6,SS
194,56 (3),Jun 16,STL,@,PHI,W,4-3,CG,4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.216,.302,.307,.610,6,SS
195,57,Jun 17,STL,@,PHI,L,4-5,CG(10),4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.210,.295,.299,.595,6,SS
196,58,Jun 18,STL,@,BSN,W,6-5,CG,4,4,1,0,0,0,0,,0,,0,0,0,,,,0,,.205,.289,.292,.581,6,SS
197,59,Jun 19,STL,@,BSN,L,5-7,CG,4,3,0,0,0,0,0,,1,,1,0,0,,,,0,,.201,.288,.287,.575,6,SS
198,60,Jun 20,STL,@,BSN,L,2-3,GS-0,3,1,0,0,0,0,0,0,0,,0,2,0,,,,0,,.200,.294,.285,.579,6,SS
199,61,Jun 22,STL,@,BSN,W,4-3,CG,4,2,0,1,1,0,0,2,2,,0,0,0,,,,0,,.204,.304,.293,.597,6,SS
