66,4 (3),Apr 19,BRO,@,PHI,W,11-4,0-GF,3,3,0,1,0,0,0,0,0,,1,0,0,,,,0,0,.333,.333,.333,.667,9,P
67,11 (6),Apr 28,BRO,@,BSN,L,0-8,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.250,.250,.250,.500,9,P
68,15 (3),May 3,BRO,,PHI,W,7-2,CG,4,4,1,0,0,0,0,0,0,,0,0,0,,,,0,0,.125,.125,.125,.250,9,P
69,19 (3),May 7,BRO,,BSN,L,1-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.125,.125,.125,.250,9,P
70,23 (3),May 13,BRO,@,CHC,L,1-3,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.100,.100,.100,.200,9,P
71,26 (2),May 16,BRO,@,STL,L,5-6,0-GF(11),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.100,.100,.100,.200,9,P
72,35 (8),May 30 (1),BRO,,BSN,W,6-5,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.100,.100,.100,.200,9,P
73,37 (1),May 31,BRO,,BSN,W,14-8,0-GF,5,5,2,1,0,0,0,0,0,,2,0,0,,,,0,0,.133,.133,.133,.267,9,P
74,43 (5),Jun 8,BRO,,CHC,L,5-8,GS-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.125,.125,.125,.250,9,P
75,46 (2),Jun 11,BRO,,CHC,L,2-7,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.118,.118,.118,.235,9,P
76,54 (7),Jun 20,BRO,,PHI,L,1-10,0-0,2,2,0,1,0,0,0,0,0,,0,0,0,,,,0,0,.158,.158,.158,.316,9,P
77,55,Jun 21,BRO,,PHI,W,4-3,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.158,.158,.158,.316,9,P
78,56,Jun 22,BRO,,PHI,L,6-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.158,.158,.158,.316,9,P
79,60 (3),Jun 26,BRO,@,PHI,L,2-3,GS-0,3,3,0,1,1,0,0,0,0,,1,0,0,,,,0,0,.182,.182,.227,.409,9,P
80,65 (4),Jul 1,BRO,@,NYG,L,0-6,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.167,.167,.208,.375,9,P
81,70 (4),Jul 5,BRO,@,BSN,W,8-4,CG,5,5,1,0,0,0,0,0,0,,1,0,0,,,,0,0,.138,.138,.172,.310,9,P
82,74 (3),Jul 8,BRO,@,CHC,W,13-11,0-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.129,.129,.161,.290,9,P
83,75,Jul 10 (1),BRO,@,CHC,L,5-9,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.129,.129,.161,.290,9,P
84,79 (3),Jul 14,BRO,@,STL,L,0-12,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.121,.121,.152,.273,9,P
85,83 (3),Jul 17,BRO,@,CIN,L,8-10,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.121,.121,.152,.273,9,P
86,85 (1),Jul 19,BRO,@,CIN,W,4-2,0-GF,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.114,.114,.143,.257,9,P
87,89 (3),Jul 23,BRO,@,PIT,W,4-3,0-GF(10),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.114,.114,.143,.257,7,P
88,93 (3),Jul 27 (2),BRO,,CIN,L,1-9,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.114,.114,.143,.257,9,P
89,97 (3),Jul 31,BRO,,CHC,L,1-4,GS-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.111,.111,.139,.250,9,P
90,99 (1),Aug 2,BRO,,CHC,W,9-7,0-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.105,.105,.132,.237,9,P
91,105 (5),Aug 8,BRO,,STL,W,11-9,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.103,.103,.128,.231,9,P
92,111 (5),Aug 15,BRO,@,CIN,L,5-10,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.103,.103,.128,.231,9,P
93,128 (16),Sep 1 (2),BRO,@,PHI,W,6-3,GS-0,4,4,0,1,1,0,0,0,0,,2,0,0,,,,0,0,.116,.116,.163,.279,9,P
94,137 (8),Sep 6 (2),BRO,@,BSN,L,4-5,0-GF(10),1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.114,.114,.159,.273,9,P
95,141 (3),Sep 11,BRO,,PHI,W,8-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.114,.114,.159,.273,9,P
96,144 (2),Sep 16,BRO,,STL,L,3-17,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.114,.114,.159,.273,9,P
