16 (15),Apr 29,SLB,,DET,W,3-2,CG,0,9.0,3,1,0,4,0,
17,Apr 30,SLB,,DET,L,6-7,CG,0,9.0,1,0,0,1,0,
18,May 1,SLB,,DET,L,2-11,CG,0,9.0,3,1,2,6,0,
19,May 2,SLB,,DET,W,9-6,CG,0,9.0,1,0,0,1,0,
20,May 3,SLB,@,CLE,L,1-3,CG,33,8.0,3,0,0,3,0,RF
21,May 4,SLB,@,CLE,L,5-11,CG,44,8.0,1,1,0,2,0,CF
22,May 5,SLB,@,CLE,W,11-5,CG,37,9.0,1,0,0,1,0,RF
23,May 6,SLB,@,PHA,L,4-5,GS,19,5.1,3,0,0,3,0,RF
48 (24),Jun 5,SLB,,PHA,L,1-10,CG,49,9.0,3,0,1,4,0,LF
49,Jun 6,SLB,,PHA,W,2-0,CG,32,9.0,2,1,0,3,1,LF
50,Jun 7,SLB,,PHA,L,2-7,CG,38,9.0,1,0,0,1,0,LF
51,Jun 8,SLB,,BOS,W,6-5,CG,0,9.0,4,0,0,4,0,
52,Jun 9,SLB,,BOS,W,6-4,CG,0,9.0,3,0,0,3,0,
53,Jun 10,SLB,,BOS,L,3-8,GS,0, ,1,0,0,1,0,
58 (4),Jun 15,SLB,,NYY,L,1-6,CG,44,9.0,1,0,0,1,0,LF
80 (21),Jul 10,SLB,@,WSH,L,4-19,GF,0, ,0,0,0,0,0,
122 (41),Aug 21,SLB,@,NYY,L,1-3,CG,34,8.0,1,0,0,1,0,LF
123,Aug 23,SLB,@,WSH,W,8-4,CG,0,9.0,3,0,0,3,0,
124,Aug 24,SLB,@,WSH,L,6-9,CG,0,8.0,1,0,0,1,0,
125,Aug 26 (1),SLB,@,PHA,L,6-8,GS,27,5.0,2,0,0,2,0,LF
126,Aug 26 (2),SLB,@,PHA,L,3-4,CG,51,11.2,2,0,0,2,0,LF
127,Aug 27,SLB,@,PHA,W,7-1,CG,39,9.0,1,0,0,1,0,LF
128,Aug 28,SLB,@,PHA,L,1-5,CG,35,8.0,1,0,1,2,0,LF
129,Aug 29,SLB,@,CLE,L,1-2,CG,31,8.0,1,1,0,2,0,LF
130,Aug 31,SLB,@,CLE,L,5-6,CG,53,11.1,4,0,0,4,0,LF
131,Sep 2,SLB,@,DET,L,3-6,CG,0,8.0,7,1,0,8,0,
132,Sep 4,SLB,,CHW,W,5-3,CG,38,9.0,1,0,0,1,0,LF
133,Sep 5,SLB,,CHW,L,8-9,CG,0,9.0,3,0,0,3,0,
134,Sep 6 (1),SLB,,CLE,L,6-7,CG,42,9.0,1,1,0,2,0,LF
135,Sep 6 (2),SLB,,CLE,W,3-1,CG,38,9.0,1,0,0,1,0,LF
136,Sep 7,SLB,,CLE,W,8-3,CG,40,9.0,0,0,0,0,0,LF
137,Sep 9 (1),SLB,@,CHW,L,1-3,CG,32,8.0,0,0,0,0,0,LF
138,Sep 9 (2),SLB,@,CHW,L,1-5,CG,40,8.0,2,0,0,2,0,LF
139,Sep 10,SLB,@,CHW,W,5-4,CG,42,10.0,1,0,0,1,0,CF
140,Sep 11,SLB,,BOS,L,4-5,CG,0,9.0,7,1,0,8,1,
141,Sep 12 (1),SLB,,BOS,L,3-11,CG,0,9.0,2,0,0,2,0,
142,Sep 12 (2),SLB,,BOS,W,1-0,CG,0,9.0,1,0,0,1,0,
143,Sep 16 (1),SLB,,PHA,W,1-0,CG,0,9.0,1,0,0,1,0,
144,Sep 16 (2),SLB,,PHA,L,1-5,CG,0,9.0,2,0,0,2,0,
145,Sep 17,SLB,,PHA,W,6-3,CG,0,9.0,1,0,0,1,0,
146,Sep 18,SLB,,PHA,L,4-9,CG,0,9.0,4,0,0,4,0,
147,Sep 19,SLB,,PHA,W,5-4,CG,0,10.0,2,0,0,2,0,
148,Sep 20 (1),SLB,,WSH,L,4-7,CG,0,9.0,1,0,1,2,0,
149,Sep 20 (2),SLB,,WSH,L,2-8,CG,0,9.0,5,0,0,5,0,
150,Sep 21,SLB,,WSH,L,6-11,CG,0,9.0,3,0,1,4,0,
151,Sep 22,SLB,,WSH,L,3-6,CG,0,9.0,2,0,0,2,0,
152,Sep 25 (1),SLB,,NYY,L,2-10,CG,0,9.0,6,0,0,6,0,
153,Sep 25 (2),SLB,,NYY,L,4-10,CG,0,9.0,2,0,0,2,0,
154,Sep 26 (1),SLB,,NYY,W,6-1,CG,0,9.0,1,1,0,2,1,
155,Sep 26 (2),SLB,,NYY,W,6-2,CG,0,9.0,3,0,0,3,0,
