140 (139),Sep 19,CHC,@,NYG,L,4-5,CG,0,8.0,1,1,0,2,0,
141,Sep 21,CHC,@,NYG,W,6-0,CG,0,9.0,0,3,0,3,0,
142,Sep 22,CHC,@,NYG,W,5-0,CG,0,9.0,1,3,0,4,0,
143,Sep 23,CHC,@,PHI,L,4-9,CG,0,8.0,1,2,0,3,0,
144,Sep 24 (1),CHC,@,PHI,W,6-3,CG,0,9.0,1,0,0,1,0,
145,Sep 24 (2),CHC,@,PHI,L,2-6,CG,0,8.0,0,0,0,0,0,
146,Sep 25,CHC,@,PHI,L,2-3,CG,0,9.0,1,0,0,1,0,
147,Sep 26 (1),CHC,@,BSN,L,2-6,CG,0,8.0,0,3,0,3,0,
148,Sep 26 (2),CHC,@,BSN,L,2-12,CG,0,8.0,3,1,1,5,0,
149,Sep 28,CHC,@,BSN,L,6-7,CG,0,8.0,5,2,0,7,0,
150,Sep 29,CHC,@,BSN,L,2-3,CG,0,8.1,1,0,0,1,0,
151,Oct 2,CHC,@,STL,L,0-5,CG,0,8.0,0,1,0,1,0,
