1,108,Aug 15,BRO,,CHC,L,3-11,5-GF,,99,5.0,5,1,1,2,2,0,0,1.80,19,3,7,2,1,5,,0,0,0,2,0,17,0,0,0,0,0,0,.01,0.000,1.60, 5t --- 0 out d10, 9t end d 8
2,110,Aug 17,BRO,,CHC,L,1-7,7-8,,1,2.0,1,0,0,1,0,0,0,1.29,8,2,4,1,0,1,,0,0,0,0,0,7,1,0,0,0,0,0,.03,0.004,1.04, 7t --- 0 out d7, 8t 3 out d6
3,116,Aug 23(2),BRO,,STL,L,5-11,9-GF,,5,1.0,2,0,0,0,0,0,0,1.12,5,2,1,0,0,2,,0,0,0,0,0,5,0,0,0,0,0,0,.01,0.001,0.52, 9t --- 0 out d6, 9t end d 6
4,118,Aug 25(1),BRO,,STL,L,3-10,3-GF,,1,7.0,4,4,1,1,1,1,0,1.20,28,12,10,0,1,4,,0,0,0,0,0,27,1,0,0,0,0,2,.14,-0.053,-0.37, 3t --- 0 out d6, 9t end d 7
5,121,Aug 27(1),BRO,,CIN,L,3-7,6-GF,,1,4.0,2,0,0,1,2,0,0,0.95,14,6,3,0,0,2,,0,0,1,0,0,13,0,0,0,1,0,0,.18,0.041,2.08, 6t --- 0 out d4, 9t end d 4
6,125,Aug 31,BRO,@,BSN,W,5-2,3-9,W(1-0),3,6.0,5,1,1,6,0,0,0,1.08,28,9,9,0,3,4,,0,0,0,0,0,22,0,0,0,1,0,0,1.27,0.116,1.06, 3b --- 0 out d1, 9b 123 0 out a4
7,128,Sep 6,BRO,@,PIT,L,0-13,4-6,,5,2.0,8,5,3,1,2,0,0,2.00,15,4,0,0,0,8,,0,0,0,0,0,14,1,0,0,0,0,0,.28,-0.108,-4.92, 4b --- 0 out d3, 6b 12- 0 out d8
8,136,Sep 14,BRO,@,CHC,L,14-18,2-6,,7,4.0,9,8,8,2,0,0,0,4.06,23,4,9,2,2,8,,2,0,0,0,0,21,4,1,0,0,0,0,.11,-0.046,-4.74, 2b 12- 2 out d7, 6b -2- 2 out d10
9,142,Sep 19,BRO,@,STL,L,1-9,7-GF(8),,4,2.0,3,1,1,0,0,0,0,4.09,10,5,2,0,0,3,,0,0,0,0,0,10,1,0,0,0,0,1,.01,0.001,0.10, 7b --- 0 out d7, 8b end d 8
10,145,Sep 22,BRO,@,NYG,L,2-5,8-GF(8),,2,1.0,0,1,1,3,1,0,0,4.24,6,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.40,-0.027,-0.48, 8b --- 0 out d2, 8b end d 3
11,154,Sep 29(2),BRO,,PHI,T,4-4,CG(8),,6,8.0,9,4,4,3,2,1,0,4.29,38,15,9,0,1,9,47,,,0,0,0,35,1,0,0,1,0,3,1.60,-0.015,0.15, 1t start tie, 8t 3 out tie
