52 (51),Jun 5,OAK,,MIL,W,6-4,GF,11,3.1,3,0,0,3,0,C
53,Jun 6,OAK,,MIL,W,9-8,CG,39,9.0,5,0,0,5,0,C
54,Jun 7,OAK,,BOS,L,1-3,GS,31,7.0,4,0,0,4,0,C
55,Jun 8,OAK,,BOS,L,1-8,GS,34,8.0,6,1,0,7,1,C
