184,1,Apr 4,SFG,@,MIL,W,12-3,GS-5,W(1-0),99,5.0,5,3,3,5,6,2,0,5.40,22,101,55,20,11,3,8,5,0,0,46,,,0,0,0,17,0,0,0,1,0,0,1.32,-0.065,-0.47,,, 1b start tie, 5b 3 out a4
185,6,Apr 9,SFG,,LAD,L,2-3,GS-6,,4,6.0,6,1,1,1,8,0,1,3.27,27,102,68,20,10,7,11,5,2,0,63,,,0,0,0,25,3,0,0,0,0,1,1.65,0.235,1.85,,, 1t start tie, 6t 3 out a1
186,11,Apr 15,SFG,@,LAD,L,3-7,GS-6,L(1-1),5,5.0,8,7,4,1,7,2,0,4.50,27,91,59,14,10,9,10,4,1,0,35,,,0,0,0,26,2,0,0,0,0,3,.73,-0.392,-5.58,,, 1b start tie, 6b 12- 0 out d4
187,16,Apr 20,SFG,,ARI,L,1-2,GS-7,L(1-2),4,7.0,5,2,2,1,8,1,0,3.91,26,96,67,20,12,8,9,4,2,0,66,,,0,0,0,25,0,0,0,0,0,0,.98,0.054,1.33,,, 1t start tie, 7t 3 out d2
188,21,Apr 25,SFG,,SDP,W,5-4,GS-7,W(2-2),4,6.2,6,2,2,2,9,0,0,3.64,28,114,77,26,14,8,9,3,2,0,61,,,0,0,0,25,3,0,0,0,0,0,1.12,0.166,1.11,,, 1t start tie, 7t 1-- 2 out a2
189,26,May 1,SFG,@,NYM,W,6-1,GS-6,W(3-2),5,6.0,6,0,0,3,7,0,0,3.03,27,112,75,23,9,5,12,4,3,0,64,,,0,0,0,24,1,0,0,0,0,0,.97,0.285,2.85,,, 1b start tie, 6b 3 out a4
190,31,May 6,SFG,,COL,W,6-4,GS-8,W(4-2),4,7.1,7,4,2,1,10,0,0,2.93,30,108,73,17,16,9,10,4,1,0,61,,,0,1,1,27,1,0,0,1,1,1,1.07,0.024,-0.70,,, 1t start tie, 8t 1-- 1 out a2
191,36,May 11,SFG,,TOR,W,5-4,GS-7,,4,6.2,3,1,1,4,5,0,1,2.72,27,116,69,24,4,8,9,2,1,0,65,,,1,0,0,22,0,0,0,1,0,0,1.13,0.248,2.11,,, 1t start tie, 7t 1-- 2 out a3
192,41,May 17,SFG,@,SDP,W,5-1,CG,W(5-2),5,9.0,5,1,1,0,11,1,0,2.45,33,108,76,20,14,10,12,5,2,0,84,,,0,0,0,33,3,0,0,0,0,1,.69,0.322,3.24,,, 1b start tie, 9b 3 out a4
193,46,May 22,SFG,,CHC,W,1-0,GS-8,W(6-2),4,7.2,3,0,0,2,6,0,1,2.17,29,115,78,21,17,15,5,1,1,0,77,,,0,0,0,26,0,0,0,0,0,0,1.08,0.507,3.58,,, 1t start tie, 8t 1-- 2 out a1
194,51,May 28,SFG,@,COL,W,10-5,GS-6,,5,6.0,5,1,1,2,6,0,0,2.12,25,103,66,20,11,7,10,6,0,0,62,,,0,0,0,22,1,1,0,1,1,1,1.27,0.232,2.45,,, 1b start a 3, 6b 3 out a3
195,56,Jun 2,SFG,@,ATL,W,6-0,GS-8,W(7-2),4,7.2,4,0,0,2,11,0,0,1.91,30,113,75,18,21,5,12,6,3,0,80,,,0,0,0,28,1,0,0,0,0,1,.57,0.252,3.29,,, 1b start tie, 8b -23 2 out a6
196,61,Jun 8,SFG,,BOS,W,2-1,GS-6,,5,6.0,4,1,1,1,5,1,0,1.88,23,101,68,27,8,4,13,7,3,0,64,,,2,0,0,22,0,0,0,0,0,0,1.04,0.208,1.85,,, 1t start tie, 6t 3 out tie
197,66,Jun 14,SFG,,MIL,W,3-2,GS-8,W(8-2),5,8.0,4,2,2,1,8,1,1,1.91,27,113,78,20,18,6,11,5,1,0,73,,,0,2,1,25,1,0,0,1,0,0,1.19,0.239,1.80,,, 1t start tie, 8t 3 out a1
198,71,Jun 20,SFG,@,PIT,L,0-1,CG(8),L(8-3),5,8.0,5,1,1,2,8,1,0,1.85,29,110,75,17,13,8,11,4,0,0,74,,,0,1,1,27,0,0,0,1,0,0,.76,0.232,2.93,,, 1b start tie, 8b 3 out d1
199,76,Jun 25,SFG,,PHI,L,2-3,GS-7,L(8-4),4,6.1,5,3,3,1,7,1,0,1.99,24,107,71,20,11,9,7,3,0,0,57,,,0,1,1,23,2,0,0,1,0,1,1.16,-0.176,0.08,,, 1t start tie, 7t --- 1 out d1
200,81,Jun 30,SFG,@,OAK,W,12-6,GS-7,W(9-4),4,6.1,7,4,4,0,4,2,0,2.20,26,104,63,16,5,8,14,3,3,0,47,,,0,0,0,26,2,0,0,1,0,1,.46,0.009,-0.84,,, 1b start tie, 7b --- 1 out a4
201,86,Jul 5,SFG,,COL,L,3-7,GS-6,,4,6.0,4,0,0,2,6,0,0,2.09,24,96,57,15,12,6,10,2,2,0,68,,,0,0,0,22,1,0,0,0,0,0,1.05,0.346,2.85,,, 1t start tie, 6t 3 out a2
202,90,Jul 10,SFG,,ARI,W,4-0,SHO,W(10-4),4,9.0,1,0,0,1,14,0,0,1.94,28,117,81,18,19,9,4,1,1,0,98,,,0,0,0,27,0,0,0,2,0,1,.70,0.424,4.28,,, 1t start tie, 9t 3 out a4
203,91,Jul 15,SFG,@,SDP,L,1-4,GS-6,L(10-5),4,6.0,7,4,4,1,9,2,0,2.12,26,103,74,27,12,8,8,6,0,0,50,,,0,0,0,25,2,0,0,0,0,0,.76,-0.199,-1.18,,, 1b start tie, 6b 3 out d3
204,96,Jul 22,SFG,@,NYY,L,2-3,GS-7,,6,7.0,7,2,2,3,6,0,0,2.14,31,115,75,18,14,3,19,7,2,0,58,,,0,0,0,28,1,0,0,0,0,0,.88,0.073,1.67,,, 1b start tie, 7b 3 out d1
205,101,Jul 27,SFG,,CIN,L,1-2,GS-8,L(10-6),4,8.0,5,2,1,0,9,1,0,2.09,29,105,76,23,14,6,14,7,2,0,75,,,0,0,0,28,0,0,0,1,1,1,1.03,0.104,1.80,,, 1t start tie, 8t 3 out d1
206,106,Aug 2,SFG,@,PHI,L,8-13,GS-6,,5,5.0,10,8,4,2,4,2,0,2.25,27,94,58,17,7,10,11,8,2,0,25,,,0,0,0,25,1,0,0,1,0,1,.79,-0.494,-4.93,,, 1b start tie, 6b 1-- 0 out a1
207,111,Aug 7,SFG,@,WSN,L,0-1,CG(8),L(10-7),4,8.0,2,1,1,2,7,1,1,2.20,29,113,76,22,10,5,14,4,2,0,79,,,0,0,0,25,1,0,0,0,0,0,.90,0.232,3.08,,, 1b start tie, 8b 3 out d1
208,116,Aug 13,SFG,,BAL,W,6-2,GS-7,W(11-7),5,7.0,3,0,0,3,8,0,0,2.11,27,101,61,20,13,6,10,2,5,0,76,,,0,0,0,24,2,0,0,0,0,0,1.06,0.350,3.33,,, 1t start tie, 7t 3 out a4
209,121,Aug 18,SFG,,NYM,W,10-7,GS-5,W(12-7),4,5.0,6,4,4,3,6,1,0,2.25,22,89,57,14,9,7,7,4,2,0,42,,,0,0,0,19,0,0,0,2,0,0,1.17,-0.150,-1.62,,, 1t start tie, 5t 3 out a1
