210,22,Apr 25,BOS,,HOU,W,7-2,9-GF,,99,1.0,1,0,0,0,1,0,0,0.00,4,18,10,4,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.08,0.006,0.50, 9t --- 0 out a5, 9t end a 5
211,24,Apr 27,BOS,,HOU,W,8-4,8-8,,1,0.0,0,1,1,2,0,0,0,9.00,2,9,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,.40,-0.038,-0.99, 8t --- 0 out a5, 8t 12- 0 out a5
