1,Apr 9,MIL,@,CHW,L,1-2,CG,33,8.0,3,1,0,4,0,2B
2,Apr 10,MIL,,CHW,L,3-5,GS,21,5.0,0,1,0,1,0,2B
3,Apr 13,MIL,@,BOS,W,9-5,CG,44,9.0,1,2,2,5,2,2B
4,Apr 14,MIL,@,BOS,L,3-4,CG,37,8.0,3,4,0,7,1,2B
6 (1),Apr 17,MIL,@,TEX,L,2-6,CG,35,8.0,1,3,0,4,1,2B
7,Apr 18,MIL,@,TEX,W,11-6,GF,25,5.0,3,3,0,6,1,2B
8,Apr 19,MIL,@,TEX,W,11-0,CG,31,9.0,1,5,0,6,0,2B
9,Apr 20,MIL,,BOS,W,5-0,CG,31,9.0,3,5,0,8,1,2B
10,Apr 21,MIL,,BOS,W,2-0,CG,32,9.0,1,0,0,1,0,2B
11,Apr 22,MIL,,BOS,L,2-4,CG,49,11.0,3,7,0,10,1,2B
12,Apr 24,MIL,,KCR,W,7-3,GF,8,2.0,0,1,0,1,0,PR 2B
13,Apr 25,MIL,,KCR,W,1-0,GF,3,1.0,0,0,0,0,0,2B
14,Apr 26,MIL,,KCR,W,3-2,GF,7,2.0,0,1,0,1,0,PR 2B
18 (3),Apr 30,MIL,@,DET,W,6-1,GF,5,1.0,0,0,0,0,0,2B
159,Sep 30,CIN,,SDP,L,0-3,CG,37,9.0,0,1,0,1,0,2B
