1,154 (153),Sep 26,CIN,,MLN,W,10-7,CG,5,5,1,3,1,0,0,1,0,0,1,0,0,,0,0,0,0,.600,.600,.800,1.400,7,1.17,0.146,0.91,C
2,155,Sep 27,CIN,,MLN,L,2-8,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,,0,0,0,0,.375,.444,.500,.944,7,.75,0.044,-0.06,C
