1,55 (54),Jun 21,PHA,,WSH,L,2-8,0-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
2,78 (22),Jul 13 (1),PHA,,CLE,L,1-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.000,.000,.000,9,P
3,83 (4),Jul 17 (1),PHA,,DET,L,1-13,0-GF,3,2,0,0,0,0,0,0,1,,0,0,0,,,,0,,.000,.200,.000,.200,8,P
