104,11,May 2,CHW,,NYY,L,2-5,9-GF,,99,1.0,1,0,0,0,0,0,0,0.00,3,1,1,0,0,1,,0,0,0,0,0,3,0,0,0,1,0,0,.14,0.006,0.44, 9t --- 0 out d3, 9t end d 3
105,14,May 4(1),CHW,,PHA,W,8-7,8-8,W(1-0),1,1.0,1,0,0,0,0,0,0,0.00,3,2,0,0,0,1,,0,0,0,0,0,3,0,0,0,1,0,0,.16,0.006,0.44, 8t --- 0 out d4, 8t 3 out d4
