140 (139),Sep 9,TEX,,KCR,W,6-5,GS,17,3.1,1,0,0,1,1,P
145 (4),Sep 15,TEX,,MIL,W,6-3,GS,13,1.2,0,0,0,0,0,P
158 (12),Sep 29,TEX,,OAK,L,3-7,GF,9,2.0,0,0,0,0,0,P
