1,140,Sep 9,TEX,,KCR,W,6-5,GS-4,,99,3.1,8,3,3,1,2,0,0,8.10,17,68,44,10,9,4,10,4,5,0,33,,,0,0,0,16,0,0,0,1,0,0,1.31,-0.218,-2.45, 1t start tie, 4t -23 1 out d3
2,145,Sep 15,TEX,,MIL,W,6-3,GS-2,,5,1.2,5,3,3,2,2,0,1,10.80,13,49,26,9,5,2,6,4,0,0,33,,,0,0,0,9,1,1,0,0,1,0,1.11,-0.286,-2.79, 1t start tie, 2t 123 2 out d1
3,158,Sep 29,TEX,,OAK,L,3-7,8-GF,,13,2.0,1,0,0,2,4,0,0,7.71,9,42,23,6,8,1,2,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.06,0.005,0.97, 8t --- 0 out d5, 9t end d 5
