1,66,Jun 26(2),PHA,@,NYY,L,3-7,2-6,,99,5.0,4,1,1,0,1,0,0,1.80,20,,1,0,0,20,1,0,0,1,0,1
2,70,Jun 30,PHA,@,WSH,L,5-6,GS-5,,3,5.0,5,4,3,4,0,0,0,3.60,23,39,1,1,0,18,1,0,0,0,0,0
3,75,Jul 5,PHA,@,BOS,L,5-6,GS-4,,4,4.0,9,4,4,1,0,1,0,5.14,20,27,3,0,1,18,1,0,0,1,0,0
4,82,Jul 12,PHA,@,CHW,L,5-8,6-7,,6,1.1,3,1,0,2,1,0,0,4.70,8,,1,1,0,6,0,0,0,0,0,0
5,94,Jul 26(1),PHA,,DET,L,4-10,7-8,,13,2.0,5,5,2,0,1,1,0,5.19,12,,1,0,0,11,1,0,0,0,1,1
