1,124 (123),Aug 31,CHW,,CLE,L,5-8,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,.000,.000,.000,.000,9,.41,-0.012,-0.25,P
2,125,Sep 1,CHW,,CLE,L,0-5,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,P
3,151 (25),Oct 5,CHW,,DET,L,3-6,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.000,.000,.000,.000,9,,,,P
