1,Apr 16,CHC,@,STL,L,2-4,CG,0,8.0,0,2,0,2,0,
3 (1),Apr 21,CHC,@,CIN,W,9-1,CG,0,9.0,0,6,0,6,0,
8 (4),Apr 26,CHC,,STL,W,3-2,CG,0,9.0,0,0,0,0,0,
