440,1,Apr 12,CHC,@,CIN,W,7-3,CG,W(1-0),99,9.0,7,3,2,1,4,0,0,2.00,34,66,,,,32,,,,,0,
441,7,Apr 20,CHC,,CIN,W,3-1,CG,W(2-0),7,9.0,5,1,1,1,1,0,1,1.50,34,73,,,,30,,,,,0,
442,12,Apr 26,CHC,,PIT,W,4-3,CG,W(3-0),5,10.0,7,3,2,2,1,0,0,1.61,38,67,,,,34,,,,,0,
443,16,Apr 30,CHC,,STL,L,0-10,GS-,L(3-1),3,7.0,11,6,6,1,4,0,0,2.83,33,34,,,,32,,,,,0,
444,19,May 7,CHC,,PIT,L,5-11,GS-,L(3-2),6,1.1,7,7,5,0,0,1,1,3.96,13,16,,,,12,,,,,0,
445,21,May 10,CHC,,PHI,L,0-4,GS-,L(3-3),2,7.0,11,3,3,0,2,0,0,3.95,30,45,,,,30,,,,,0,
446,25,May 14,CHC,,NYG,L,4-5,CG,L(3-4),3,10.0,12,5,5,3,1,0,0,4.05,44,46,,,,41,,,,,0,
447,29,May 20,CHC,,BSN,W,5-3,CG,W(4-4),5,9.0,8,3,2,2,2,0,0,3.75,36,61,,,,33,,,,,0,
448,33,May 25,CHC,@,CIN,T,2-2,CG,,4,8.0,7,2,2,2,1,0,0,3.58,31,59,,,,29,,,,,0,
449,38,May 28,CHC,@,CIN,W,8-7,GS-,,2,4.0,10,5,4,2,0,0,0,3.87,23,22,,,,21,,,,,0,
450,42,Jun 1,CHC,,CIN,L,1-6,GS-,L(4-5),3,2.2,5,4,4,2,0,0,0,4.21,14,30,,,,11,,,,,0,
451,45,Jun 4,CHC,,CIN,W,6-5,CG,W(5-5),2,9.0,13,5,4,1,3,0,0,4.19,39,45,,,,38,,,,,0,
452,48,Jun 9,CHC,@,NYG,W,4-3,CG,W(6-5),4,9.0,11,3,3,2,1,0,0,4.07,38,52,,,,34,,,,,0,
453,52,Jun 13,CHC,@,BRO,W,8-3,CG,W(7-5),3,9.0,10,3,2,0,2,0,0,3.89,36,59,,,,36,,,,,0,
454,56,Jun 17(2),CHC,@,BSN,W,3-2,CG,W(8-5),3,9.0,8,2,2,1,3,0,0,3.74,36,65,,,,35,,,,,0,
455,59,Jun 22,CHC,@,PIT,L,6-8,GS-,L(8-6),4,4.0,6,4,4,1,0,1,1,3.92,19,33,,,,16,,,,,0,
456,61,Jun 24,CHC,@,STL,W,10-9,,W(9-6),1,3.2,4,1,1,0,0,1,0,3.88,14,,,,,14,,,,,0,
457,65,Jun 27(2),CHC,,PIT,L,6-7,GS-,L(9-7),2,7.0,11,7,6,2,0,1,0,4.09,34,27,,,,30,,,,,0,
458,69,Jul 2,CHC,,PIT,W,5-1,CG,W(10-7),4,9.0,7,1,1,1,1,0,0,3.89,34,69,,,,31,,,,,0,
459,74,Jul 7,CHC,,BSN,W,7-2,CG,W(11-7),4,9.0,6,2,2,2,1,1,0,3.77,35,66,,,,33,,,,,0,
460,80,Jul 12,CHC,,NYG,L,1-5,GS-,L(11-8),4,8.0,14,3,2,0,3,0,0,3.69,38,47,,,,38,,,,,0,
461,84,Jul 16,CHC,,PHI,L,7-10,GS-,L(11-9),3,3.1,7,4,4,0,0,1,0,3.84,16,30,,,,16,,,,,0,
462,89,Jul 21,CHC,,BRO,W,1-0,SHO,W(12-9),4,9.0,4,0,0,2,0,0,0,3.63,31,77,,,,28,,,,,0,
463,93,Jul 26(1),CHC,@,BSN,L,1-2,CG,L(12-10),4,9.1,10,2,2,0,0,0,0,3.54,37,60,,,,35,,,,,0,
464,102,Aug 4(1),CHC,@,NYG,W,3-2,,S(1),8,1.0,0,0,0,1,0,0,0,3.52,5,,,,,4,,,,,0,
465,103,Aug 4(2),CHC,@,NYG,L,1-2,CG,L(12-11),-1,8.0,6,2,2,0,1,0,0,3.47,29,63,,,,29,,,,,0,
466,107,Aug 9,CHC,@,BRO,W,6-5,CG,W(13-11),4,9.0,13,5,5,0,2,0,0,3.54,39,43,,,,39,,,,,0,
467,111,Aug 14,CHC,@,STL,W,8-6,CG,W(14-11),4,9.0,14,6,5,2,3,0,0,3.60,42,38,,,,40,,,,,0,
468,117,Aug 19,CHC,,NYG,W,2-1,CG,W(15-11),4,11.0,11,1,1,2,1,0,0,3.46,43,70,,,,40,,,,,0,
469,121,Aug 24,CHC,,BRO,W,4-1,CG,W(16-11),4,9.0,4,1,0,1,2,0,0,3.32,29,78,,,,28,,,,,0,
470,125,Aug 29,CHC,@,STL,W,15-11,GS-,,4,4.2,11,8,8,0,1,0,0,3.57,23,11,,,,23,,,,,0,
471,129,Sep 3,CHC,,PIT,L,0-2,CG,L(16-12),4,11.0,10,2,2,0,5,1,0,3.48,40,74,,,,40,,,,,0,
472,135,Sep 9(1),CHC,@,PIT,L,4-7,GS-,L(16-13),5,6.0,13,7,7,0,3,0,0,3.65,28,21,,,,28,,,,,0,
