447,1,Apr 12,CHC,@,CIN,W,7-3,CG,4,3,1,1,1,0,0,1,1,,0,0,0,,,,0,0,.333,.500,.667,1.167,9,P
448,7 (5),Apr 20,CHC,,CIN,W,3-1,CG,3,1,0,0,0,0,0,0,1,,0,0,1,,,,0,0,.250,.500,.500,1.000,9,P
449,12 (4),Apr 26,CHC,,PIT,W,4-3,CG(10),4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,0,.250,.400,.375,.775,9,P
450,16 (3),Apr 30,CHC,,STL,L,0-10,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.200,.333,.300,.633,9,P
451,19 (2),May 7,CHC,,PIT,L,5-11,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.333,.300,.633,9,P
452,21 (1),May 10,CHC,,PHI,L,0-4,GS-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.167,.286,.250,.536,9,P
453,25 (3),May 14,CHC,,NYG,L,4-5,CG(10),4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.125,.222,.188,.410,9,P
454,29 (3),May 20,CHC,,BSN,W,5-3,CG,4,4,1,1,0,0,0,0,0,,1,0,0,,,,0,0,.150,.227,.200,.427,9,P
455,33 (3),May 25,CHC,@,CIN,T,2-2,CG(8),3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.130,.200,.174,.374,9,P
456,38 (4),May 28,CHC,@,CIN,W,8-7,GS-0,2,2,0,1,0,0,0,1,0,,1,0,0,,,,0,0,.160,.222,.200,.422,9,P
457,42 (3),Jun 1,CHC,,CIN,L,1-6,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.160,.222,.200,.422,9,P
458,45 (2),Jun 4,CHC,,CIN,W,6-5,CG,4,3,1,0,0,0,0,0,1,,0,0,0,,,,0,0,.143,.226,.179,.404,9,P
459,48 (2),Jun 9,CHC,@,NYG,W,4-3,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,0,.156,.229,.188,.416,9,P
460,52 (3),Jun 13,CHC,@,BRO,W,8-3,CG,5,4,0,1,0,0,0,0,0,,0,0,1,,,,0,0,.167,.231,.194,.425,9,P
461,56 (3),Jun 17 (2),CHC,@,BSN,W,3-2,CG,4,4,0,3,0,0,0,3,0,,0,0,0,,,,0,0,.225,.279,.250,.529,9,P
462,59 (2),Jun 22,CHC,@,PIT,L,6-8,GS-0,2,1,0,0,0,0,0,0,1,,0,0,0,,,,0,0,.220,.289,.244,.533,9,P
463,61 (1),Jun 24,CHC,@,STL,W,10-9,0-GF,2,2,0,2,0,0,0,1,0,,0,0,0,,,,0,0,.256,.319,.279,.598,9,P
464,65 (3),Jun 27 (2),CHC,,PIT,L,6-7,GS-0,3,2,0,0,0,0,0,0,1,,1,0,0,,,,0,0,.244,.320,.267,.587,9,P
465,69 (3),Jul 2,CHC,,PIT,W,5-1,CG,4,4,0,1,0,0,0,2,0,,1,0,0,,,,0,0,.245,.315,.265,.580,9,P
466,74 (4),Jul 7,CHC,,BSN,W,7-2,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,0,.231,.310,.250,.560,9,P
467,80 (5),Jul 12,CHC,,NYG,L,1-5,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.222,.300,.241,.541,9,P
468,84 (3),Jul 16,CHC,,PHI,L,7-10,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.218,.295,.236,.531,9,P
469,89 (4),Jul 21,CHC,,BRO,W,1-0,CG,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,0,.224,.297,.241,.538,9,P
470,93 (3),Jul 26 (1),CHC,@,BSN,L,1-2,CG(10),3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.213,.284,.230,.513,9,P
471,102 (8),Aug 4 (1),CHC,@,NYG,W,3-2,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.213,.284,.230,.513,9,P
472,103,Aug 4 (2),CHC,@,NYG,L,1-2,CG,3,3,0,0,0,0,0,0,0,,2,0,0,,,,0,0,.203,.271,.219,.490,9,P
473,107 (3),Aug 9,CHC,@,BRO,W,6-5,CG,4,4,1,1,0,0,0,2,0,,0,0,0,,,,0,0,.206,.270,.221,.491,9,P
474,111 (3),Aug 14,CHC,@,STL,W,8-6,CG,4,3,0,0,0,0,0,0,0,,1,0,1,,,,0,0,.197,.260,.211,.471,9,P
475,117 (5),Aug 19,CHC,,NYG,W,2-1,CG(11),4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.187,.247,.200,.447,9,P
476,121 (3),Aug 24,CHC,,BRO,W,4-1,CG,3,3,0,1,0,0,0,0,0,,1,0,0,,,,0,0,.192,.250,.205,.455,9,P
477,125 (3),Aug 29,CHC,@,STL,W,15-11,GS-0,2,1,0,0,0,0,0,1,0,,0,0,1,,,,0,0,.190,.247,.203,.450,9,P
478,129 (3),Sep 3,CHC,,PIT,L,0-2,CG(11),4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,0,.181,.236,.193,.429,9,P
479,135 (5),Sep 9 (1),CHC,@,PIT,L,4-7,GS-0,2,2,0,0,0,0,0,0,0,,2,0,0,,,,0,0,.176,.231,.188,.419,9,P
