8 (7),Apr 20,CIN,@,CHC,L,6-7,CG,0,10.1,5,0,0,5,0,
9,Apr 22,CIN,@,CHC,L,7-8,CG,0,8.1,0,0,0,0,0,
10,Apr 23,CIN,,STL,L,1-2,CG,0,12.0,4,1,0,5,0,
11,Apr 24,CIN,,STL,L,2-5,CG,0,9.0,0,0,0,0,0,
12,Apr 25,CIN,,STL,W,11-3,GS,0, ,0,1,0,1,0,
