1,Apr 14,CHC,@,CIN,L,0-1,CG,0,9.1,4,0,0,4,0,
2,Apr 15,CHC,@,CIN,L,3-5,CG,0,8.0,4,0,0,4,0,
3,Apr 16,CHC,@,CIN,W,10-5,CG,0,9.0,1,0,0,1,0,
4,Apr 17,CHC,@,CIN,W,9-2,CG,0,9.0,1,0,0,1,0,
5,Apr 20,CHC,@,STL,W,4-2,CG,0,7.0,2,0,0,2,0,
6,Apr 21,CHC,,CIN,W,6-1,CG,0,9.0,4,0,0,4,0,
7,Apr 27,CHC,,PIT,W,1-0,CG,0,9.0,3,1,1,5,0,
8,Apr 28,CHC,,STL,W,2-1,CG,0,9.0,1,0,0,1,0,
9,Apr 29,CHC,,STL,L,3-4,GS,0,7.0,1,0,1,2,0,
10,Apr 30,CHC,@,PIT,L,0-1,CG,0,8.0,1,0,0,1,0,
11,May 1,CHC,,PIT,W,2-1,GF,0, ,0,0,0,0,0,
12,May 2,CHC,@,PIT,L,2-5,CG,0,8.0,4,1,0,5,0,
13,May 4,CHC,@,PIT,L,3-8,CG,0,8.0,1,0,0,1,0,
14,May 5,CHC,@,PIT,W,2-0,CG,0,9.0,6,0,0,6,0,
15,May 6,CHC,,PIT,L,1-6,CG,0,9.0,2,0,0,2,0,
16,May 8,CHC,,PIT,L,4-7,CG,0,9.0,1,1,0,2,0,
17,May 9,CHC,,NYG,W,2-0,CG,0,9.0,3,0,0,3,0,
18,May 10,CHC,,NYG,W,9-5,CG,0,9.0,1,0,0,1,0,
19,May 11,CHC,,NYG,W,4-3,CG,0,9.0,3,0,0,3,0,
20,May 12,CHC,,NYG,L,1-9,CG,0,9.0,3,1,0,4,0,
21,May 13,CHC,,BSN,L,0-3,CG,0,9.0,4,0,0,4,0,
34 (12),May 30 (2),CHC,,STL,L,1-3,GF,0,1.0,1,0,0,1,0,
36 (1),Jun 2,CHC,@,BSN,W,2-1,GF,0,2.0,0,0,0,0,0,
38 (1),Jun 4,CHC,@,BSN,L,0-1,GF,0,6.0,1,0,0,1,0,
47 (8),Jun 17,CHC,@,BRO,W,1-0,GF,0, ,3,0,0,3,0,
53 (5),Jun 24,CHC,@,PIT,L,5-6,CG,0,8.0,4,0,0,4,0,
54,Jun 25,CHC,@,PIT,L,2-8,CG,0,8.0,0,0,0,0,0,
56 (1),Jun 27,CHC,,CIN,L,0-2,GS,0,7.0,0,0,0,0,0,
57,Jun 28,CHC,,CIN,W,11-1,GF,0,5.0,0,0,0,0,0,
62 (4),Jul 4 (1),CHC,@,PIT,L,2-5,GF,0,4.0,0,0,0,0,0,
71 (8),Jul 13,CHC,,PHI,L,1-2,CG,0,9.0,3,0,0,3,0,
72,Jul 14 (1),CHC,,PHI,L,1-5,CG,0,9.0,4,0,0,4,0,
73,Jul 14 (2),CHC,,PHI,W,5-4,CG,0,9.0,1,0,0,1,0,
74,Jul 16,CHC,,PHI,W,3-2,CG,0,9.0,2,0,0,2,0,
79 (4),Jul 20,CHC,,BRO,W,1-0,CG,0,12.0,2,0,0,2,0,
80,Jul 21,CHC,,BSN,W,3-0,CG,0,9.0,2,0,0,2,0,
93 (12),Aug 5,CHC,@,NYG,L,1-10,GF,0, ,0,0,0,0,0,
99 (5),Aug 13 (2),CHC,@,BSN,W,11-2,GF,0, ,1,0,0,1,0,
100,Aug 15 (1),CHC,@,BRO,W,14-0,CG,0,9.0,1,0,0,1,0,
101,Aug 15 (2),CHC,@,BRO,L,1-9,CG,0,8.0,3,0,2,5,0,
102,Aug 17 (1),CHC,@,BRO,L,5-7,CG,0,8.0,3,0,0,3,0,
103,Aug 17 (2),CHC,@,BRO,W,2-0,CG,0,9.0,3,0,0,3,0,
104,Aug 19,CHC,,BRO,W,5-3,CG,0,9.0,2,0,0,2,0,
105,Aug 20,CHC,,BRO,W,11-2,CG,0,9.0,2,0,0,2,0,
106,Aug 21 (1),CHC,,BRO,W,3-2,CG,0,9.0,3,1,1,5,0,
107,Aug 21 (2),CHC,,BRO,W,6-2,CG,0,9.0,2,0,0,2,0,
108,Aug 22,CHC,,BSN,W,7-0,CG,0,9.0,0,0,0,0,0,
117 (8),Aug 30,CHC,,PHI,W,3-1,CG,0,9.0,3,0,0,3,0,
118,Sep 5 (1),CHC,@,CIN,L,3-4,CG,0,8.0,3,0,0,3,0,
119,Sep 5 (2),CHC,@,CIN,W,9-5,CG,0,6.0,3,0,0,3,0,
133 (13),Sep 21,CHC,@,BRO,L,1-4,GF,0,2.0,1,0,0,1,0,
144 (10),Oct 3,CHC,@,CIN,L,3-5,CG,0,8.0,1,0,0,1,0,
145,Oct 4,CHC,@,CIN,W,3-2,CG,0,5.0,2,0,0,2,0,
149 (3),Oct 9,CHC,,STL,W,4-3,CG,0,9.0,0,0,0,0,0,
150,Oct 10,CHC,,STL,L,7-15,GF,0, ,0,0,0,0,0,
152 (1),Oct 12,CHC,,STL,W,12-2,GF,0, ,0,0,0,0,0,
154 (1),Oct 15,CHC,,STL,W,4-1,GF,0, ,1,0,0,1,0,
