3 (2),Apr 4,BOS,@,TEX,L,2-13,GF,5,1.0,1,0,0,1,0,C
24 (20),Apr 27,BOS,,KCR,L,0-10,GF,6,1.0,0,0,0,0,0,PH 3B
26 (1),Apr 30,BOS,,DET,W,13-4,GF,5,1.0,0,0,0,0,0,C
41 (14),May 20,BOS,,OAK,W,16-4,GF,4,1.0,0,0,0,0,0,C 3B
42,May 21,BOS,,SEA,L,7-13,GF,7,2.0,2,0,0,2,0,C
45 (2),May 24,BOS,@,CAL,L,1-3,GF,3,1.0,0,0,0,0,0,RF
47 (1),May 26,BOS,@,CAL,L,2-12,GF,10,2.0,0,1,0,1,0,2B
49 (1),May 28,BOS,@,OAK,L,2-6,GF,7,2.0,0,0,0,0,0,3B
59 (9),Jun 8,BOS,,MIL,L,2-3,GF,7,1.0,1,0,0,1,0,C
60,Jun 9,BOS,,MIL,L,8-11,GF,6,1.0,2,0,0,2,1,PR C
62 (1),Jun 11,BOS,@,CHW,W,9-2,GF,4,1.0,1,0,0,1,0,C
63,Jun 12,BOS,@,CHW,W,3-2,GF,4,1.0,0,0,0,0,0,C
64,Jun 13,BOS,,TEX,W,8-7,GF,7,1.0,1,0,0,1,0,PR C
65,Jun 14,BOS,,TEX,W,4-3,GF,3,1.0,1,0,0,1,0,PR C
67 (1),Jun 16,BOS,,TEX,W,10-9,GF,3,1.0,0,0,0,0,0,PH 3B
69 (1),Jun 19,BOS,@,CLE,L,4-11,GF,10,2.0,1,1,0,2,0,PH 1B
70,Jun 20,BOS,@,CLE,L,4-5,GF,3,0.1,0,0,0,0,0,C
71,Jun 21,BOS,@,TEX,L,4-14,GF,4,1.0,0,0,0,0,0,PH RF
73 (1),Jun 23,BOS,@,TEX,W,6-4,GS,43,9.0,4,1,0,5,0,RF LF
75 (1),Jun 26,BOS,,CLE,W,6-4,GF,26,6.0,2,0,1,3,0,PR LF C
76,Jun 27,BOS,,DET,L,6-9,GS,42,9.0,5,0,1,6,0,C LF
85 (8),Jul 7,BOS,@,BAL,W,7-5,GF,4,1.0,0,0,0,0,0,PH LF
87 (1),Jul 12,BOS,@,DET,W,11-3,GF,3,1.0,1,0,0,1,0,C
