71,1,Mar 28,MIA,,COL,L,3-6,7-8,,99,2.0,0,0,0,2,2,0,0,0.00,8,28,17,4,3,2,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.05,0.007,0.86,7.30,12.00, 7t --- 0 out d5, 8t 3 out d5
72,6,Apr 2,MIA,,NYM,L,5-6,9-GF,,4,1.0,0,0,0,0,1,0,0,0.00,3,8,6,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.42,0.030,0.43,4.25,6.00, 9t --- 0 out d1, 9t end d 1
73,7,Apr 3,MIA,,NYM,L,4-6,8-GF,,0,2.0,3,2,0,0,1,0,0,0.00,10,35,25,8,3,4,5,2,2,0,,0,0,0,0,0,10,0,0,0,0,0,1,.08,-0.020,-1.14,4.70,9.00, 8t --- 0 out d4, 9t end d 6
74,11,Apr 9,MIA,@,CIN,L,0-14,8-GF(8),,5,1.0,1,0,0,1,2,0,0,0.00,5,19,12,5,1,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,0.50,5.05,9.00, 8b --- 0 out d14, 8b end d14
75,14,Apr 12,MIA,,PHI,L,1-9,6-8,,2,3.0,3,3,3,1,2,1,1,3.00,14,46,30,12,4,6,4,1,0,0,,0,0,0,0,0,12,0,0,0,0,0,0,.05,-0.006,-1.71,1.75,6.00, 6t --- 0 out d6, 8t 3 out d8
76,17,Apr 15,MIA,,CHC,L,2-7,5-6,,2,1.1,0,0,0,1,0,0,1,2.61,6,22,11,6,0,2,2,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,.52,0.051,1.15,1.80,4.00, 5t 123 2 out d3, 6t 3 out d3
77,32,May 4,MIA,,ATL,L,2-9,7-GF,,18,2.2,3,0,0,1,1,0,0,2.08,13,47,32,9,2,7,4,2,2,0,,2,2,0,0,0,12,1,0,0,0,0,1,.06,-0.009,-0.02,5.60,11.00, 7t 1-3 1 out d5, 9t end d 7
78,35,May 7,MIA,@,CHC,L,2-5,7-8,,2,1.1,1,0,0,1,1,0,0,1.88,6,26,15,2,3,2,2,1,1,0,,1,0,0,0,0,5,1,0,1,0,0,0,2.01,0.151,0.75,3.80,7.00, 7b 1-- 2 out tie, 8b 3 out tie
79,38,May 10,MIA,@,NYM,L,2-11,4-5,,2,2.0,4,1,1,2,4,0,0,2.20,12,49,36,7,9,0,6,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.02,-0.002,-0.13,6.90,15.00, 4b --- 0 out d8, 5b 3 out d9
80,45,May 21,MIA,@,DET,W,5-4,6-7,H(1),10,1.2,0,0,0,0,2,0,0,2.00,5,21,15,6,3,1,2,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.22,0.156,0.93,7.75,11.00, 6b --- 0 out a1, 7b --- 2 out a2
81,46,May 22,MIA,@,DET,W,6-3,7-7,H(2),0,1.0,1,0,0,0,0,0,1,1.89,5,20,14,3,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.00,0.110,0.52,1.05,3.00, 7b --- 0 out a1, 7b 3 out a1
82,48,May 24,MIA,@,WSN,L,10-12,5-6,H(3),1,0.2,2,1,1,0,2,0,1,2.29,5,22,14,2,4,0,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.67,-0.151,-1.31,1.70,5.00, 5b --- 2 out a3, 6b 12- 1 out a2
