1,58 (57),Jun 11,KCR,,SEA,L,2-12,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.000,.250,.000,.250,7,.03,-0.002,-0.54,RF
2,60 (1),Jun 13,KCR,@,CAL,W,10-2,8-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.400,.250,.650,2,.00,0.000,0.39,RF
3,63 (2),Jun 16,KCR,@,OAK,W,3-2,CG(11),5,5,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,.222,.300,.222,.522,7,1.10,-0.079,-0.94,RF
4,64,Jun 17,KCR,@,OAK,W,2-1,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.222,.300,.222,.522,3,,,,RF
5,65,Jun 18,KCR,@,OAK,L,0-1,CG,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.308,.333,.641,8,1.84,0.067,-0.05,RF
6,66,Jun 20,KCR,,CAL,L,2-6,7-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.231,.286,.308,.593,3,.39,-0.011,-0.37,RF
7,67,Jun 21,KCR,,CAL,L,3-4,9-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.231,.333,.308,.641,5,2.70,0.099,0.27,PH
8,68,Jun 22,KCR,,CAL,W,7-4,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.231,.333,.308,.641,3,,,,RF
9,69,Jun 23,KCR,,OAK,W,6-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.176,.263,.235,.498,8,.90,-0.093,-1.09,RF
10,72 (2),Jun 26,KCR,,OAK,W,9-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.176,.263,.235,.498,2,,,,RF
11,73,Jun 27,KCR,@,MIN,L,4-6,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.176,.263,.235,.498,7,,,,PR
12,78 (4),Jul 2,KCR,@,SEA,L,3-5,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.250,.222,.472,9,1.25,-0.036,-0.24,PH
