1,79 (78),Jun 27,CLE,@,STL,W,5-1,GS-7,3,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.333,.333,.667,1.000,9,.43,-0.003,-0.16,,,P
2,120 (40),Aug 15,CLE,@,CIN,W,4-3,GS-5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.250,.400,.500,.900,9,.92,0.012,0.14,,,P
