1,Apr 14,BRO,@,PHI,W,2-0,CG,0,9.0,9,0,1,10,0,
2,Apr 15,BRO,@,PHI,L,4-7,CG,0,8.0,10,0,1,11,0,
3,Apr 16,BRO,@,PHI,L,3-5,CG,0,8.0,7,0,0,7,0,
4,Apr 20,BRO,,PHI,L,2-6,CG,0,9.0,9,1,0,10,0,
5,Apr 21,BRO,,PHI,L,0-1,CG,0,9.0,10,0,0,10,0,
6,Apr 22,BRO,@,NYG,W,3-1,CG,0,9.0,7,0,0,7,0,
7,Apr 23,BRO,@,NYG,L,4-5,CG,0,8.1,6,0,0,6,1,
8,Apr 25,BRO,@,NYG,L,1-3,CG,0,8.0,10,1,0,11,2,
9,Apr 26,BRO,@,NYG,L,8-9,CG,0,8.0,9,0,0,9,2,
10,Apr 27,BRO,@,BSN,L,1-5,CG,0,8.0,10,0,0,10,0,
11,Apr 28,BRO,@,BSN,W,10-3,CG,0,9.0,11,2,0,13,1,
12,Apr 29,BRO,@,BSN,L,0-1,CG,0,8.0,6,0,0,6,1,
13,Apr 30,BRO,@,BSN,W,4-2,CG,0,9.0,7,1,0,8,1,
14,May 2,BRO,,NYG,L,0-6,CG,0,9.0,8,0,1,9,1,
15,May 3,BRO,,NYG,W,4-3,CG,0,9.0,9,2,0,11,0,
16,May 4,BRO,,NYG,L,1-2,CG,0,9.0,10,1,0,11,0,
17,May 5,BRO,,BSN,L,0-1,CG,0,9.0,15,0,0,15,1,
18,May 6,BRO,,BSN,L,5-8,CG,0,9.0,12,1,0,13,0,
19,May 7,BRO,,BSN,W,2-0,CG,0,9.0,9,0,0,9,0,
20,May 9,BRO,@,PIT,L,6-7,CG,0,8.2,8,0,0,8,1,
21,May 10,BRO,@,PIT,W,1-0,CG,0,9.0,7,0,0,7,0,
22,May 12,BRO,@,PIT,W,11-9,CG,0,12.0,16,0,1,17,0,
23,May 13,BRO,@,CIN,W,8-2,CG,0,9.0,12,0,0,12,0,
24,May 14,BRO,@,CIN,L,0-3,CG,0,8.0,7,1,0,8,0,
25,May 15,BRO,@,CIN,L,1-2,CG,0,8.0,12,1,0,13,2,
26,May 16,BRO,@,CIN,L,2-3,CG,0,8.0,7,2,0,9,0,
27,May 18,BRO,@,CHC,L,2-3,CG,0,9.1,11,1,0,12,0,
28,May 19,BRO,@,CHC,L,2-4,CG,0,8.0,8,1,0,9,0,
29,May 21,BRO,@,STL,L,3-4,CG,0,9.1,13,0,0,13,0,
30,May 22,BRO,@,STL,W,2-1,CG,0,9.0,11,0,0,11,0,
31,May 23,BRO,@,STL,L,0-5,CG,0,8.0,9,0,0,9,0,
32,May 24,BRO,@,STL,W,6-0,CG,0,9.0,15,0,0,15,0,
33,May 25,BRO,@,STL,W,7-5,CG,0,9.0,8,3,0,11,0,
34,May 27,BRO,,NYG,L,2-8,CG,0,9.0,5,3,0,8,0,
35,May 28,BRO,,BSN,W,5-4,CG,0,12.0,12,0,0,12,0,
36,May 30 (1),BRO,,BSN,W,2-0,CG,0,9.0,9,0,0,9,0,
37,May 30 (2),BRO,,BSN,W,3-1,CG,0,9.0,11,2,0,13,1,
38,May 31,BRO,,BSN,W,4-1,CG,0,9.0,15,1,0,16,2,
39,Jun 1,BRO,,PIT,W,2-1,CG,0,9.0,11,1,0,12,1,
40,Jun 2,BRO,,PIT,W,3-1,CG,0,9.0,10,0,0,10,0,
41,Jun 4,BRO,,PIT,W,9-4,CG,0,9.0,7,2,0,9,1,
42,Jun 6,BRO,,CIN,L,0-1,CG,0,9.0,10,0,0,10,1,
43,Jun 7,BRO,,CIN,W,10-0,CG,0,9.0,16,1,1,18,0,
44,Jun 8,BRO,,CIN,L,2-13,CG,0,9.0,10,0,0,10,0,
45,Jun 9,BRO,,CIN,L,5-7,CG,0,9.0,10,0,0,10,0,
46,Jun 13,BRO,,STL,L,1-4,CG,0,9.0,13,0,0,13,0,
47,Jun 14,BRO,,STL,W,2-0,CG,0,9.0,13,0,0,13,0,
48,Jun 15,BRO,,CHC,W,3-2,CG,0,14.0,12,1,0,13,1,
49,Jun 17,BRO,,CHC,L,0-1,CG,0,13.0,19,0,0,19,1,
50,Jun 20,BRO,,NYG,W,4-1,CG,0,9.0,15,0,0,15,0,
58 (7),Jun 30,BRO,@,NYG,L,0-2,CG,0,8.0,5,0,0,5,0,
59,Jul 1,BRO,@,NYG,L,4-5,CG,0,8.1,8,0,0,8,1,
60,Jul 2,BRO,@,NYG,W,6-3,CG,0,9.0,9,0,0,9,0,
61,Jul 4 (1),BRO,@,NYG,L,5-6,CG,0,12.2,16,0,0,16,1,
62,Jul 4 (2),BRO,@,NYG,L,1-12,CG,0,8.0,4,1,0,5,0,
63,Jul 5,BRO,@,PHI,L,2-3,CG,0,8.0,8,2,0,10,2,
64,Jul 6,BRO,@,PHI,W,6-2,CG,0,9.0,9,1,0,10,2,
65,Jul 7 (1),BRO,@,PHI,W,2-0,CG,0,9.0,6,0,0,6,1,
66,Jul 7 (2),BRO,@,PHI,W,7-4,CG,0,11.0,13,0,1,14,3,
67,Jul 8,BRO,@,PIT,W,6-5,CG,0,9.0,6,0,0,6,1,
68,Jul 9,BRO,@,CIN,L,3-4,CG,0,13.1,18,1,0,19,1,
69,Jul 10,BRO,@,CIN,W,2-0,CG,0,9.0,11,0,0,11,0,
70,Jul 11,BRO,@,CIN,W,2-1,CG,0,9.0,7,0,0,7,0,
71,Jul 12,BRO,@,CIN,L,0-1,CG,0,12.1,18,2,0,20,1,
72,Jul 13,BRO,@,STL,L,3-9,CG,0,8.0,10,0,1,11,1,
73,Jul 14,BRO,@,STL,W,3-1,CG,0,9.0,11,0,0,11,1,
74,Jul 16 (1),BRO,@,STL,L,2-3,CG,0,8.0,7,1,0,8,0,
