854,1,Apr 12,BRO,,BSN,L,1-5,CG,4,3,0,2,1,0,0,0,1,,0,0,0,,,,0,,.667,.750,1.000,1.750,2,1B
855,2,Apr 15,BRO,,BSN,L,2-4,CG,4,3,0,2,0,0,0,0,0,,0,0,1,,,,0,,.667,.714,.833,1.548,2,1B
856,3,Apr 19,BRO,,NYG,W,7-3,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,1,,.400,.455,.500,.955,2,1B
857,4,Apr 20,BRO,@,BSN,L,0-8,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.286,.333,.357,.690,2,1B
858,5,Apr 21,BRO,@,BSN,W,10-3,CG,5,5,2,2,1,0,0,0,0,,0,0,0,,,,0,,.316,.350,.421,.771,2,1B
859,6,Apr 26,BRO,@,PHI,W,6-3,CG,4,4,1,3,1,0,0,1,0,,0,0,0,,,,0,,.391,.417,.522,.938,2,1B
860,7,Apr 28,BRO,@,PHI,W,5-3,CG,5,5,1,2,0,0,0,0,0,,0,0,0,,,,0,,.393,.414,.500,.914,2,1B
861,8,Apr 29,BRO,@,NYG,W,5-4,CG(12),6,6,2,3,0,0,0,0,0,,0,0,0,,,,0,,.412,.429,.500,.929,2,1B
862,9,May 1,BRO,@,NYG,W,8-5,CG,5,3,2,2,0,0,0,0,1,,0,0,1,,,,0,,.432,.462,.514,.975,2,1B
863,10,May 2,BRO,@,NYG,L,1-2,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.390,.419,.463,.882,2,1B
864,11,May 3,BRO,@,NYG,W,6-4,CG(10),5,4,1,2,1,0,0,0,0,,0,0,1,,,,0,,.400,.426,.489,.914,2,1B
865,12,May 4,BRO,,PHI,W,2-0,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,1,,.388,.412,.469,.881,2,1B
866,13,May 6,BRO,,PHI,W,3-2,CG(11),5,5,0,1,0,0,0,0,0,,0,0,0,,,,0,,.370,.393,.444,.837,2,1B
867,14,May 8,BRO,,PHI,W,2-0,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.362,.383,.431,.814,2,1B
868,15,May 10,BRO,@,CIN,W,4-0,CG,5,4,1,2,0,0,0,0,1,,1,0,0,,,,1,,.371,.400,.435,.835,2,1B
869,16,May 11,BRO,@,CIN,L,2-3,CG(13),6,4,0,1,0,0,0,0,1,,0,0,1,,,,0,,.364,.400,.424,.824,2,1B
870,17,May 13,BRO,@,STL,L,1-2,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.357,.392,.414,.806,2,1B
871,18,May 14,BRO,@,STL,W,3-2,CG,4,4,1,1,0,0,0,0,0,,2,0,0,,,,0,,.351,.385,.405,.790,2,1B
872,19,May 15,BRO,@,STL,W,4-2,CG(11),5,4,2,2,0,0,0,0,1,,0,0,0,,,,1,,.359,.398,.410,.808,2,1B
873,20,May 16,BRO,@,STL,L,4-5,CG(10),5,4,2,2,0,0,0,0,0,,0,0,1,,,,1,,.366,.402,.415,.817,2,1B
874,21,May 17,BRO,@,CHC,L,2-7,CG,5,4,0,2,0,0,0,0,0,,0,0,1,,,,0,,.372,.407,.419,.825,2,1B
875,22,May 18,BRO,@,CHC,L,3-4,CG(10),5,4,1,1,0,0,0,0,1,,0,0,0,,,,0,,.367,.406,.411,.817,2,1B
876,23,May 19,BRO,@,CHC,W,4-2,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.351,.390,.394,.784,2,1B
877,24,May 20,BRO,@,CHC,W,8-5,CG,5,5,0,2,0,0,0,2,0,,2,0,0,,,,0,,.354,.390,.394,.784,2,1B
878,25,May 23,BRO,@,PIT,W,6-0,CG,5,4,1,3,0,0,0,2,0,,0,0,1,,,,0,,.369,.404,.408,.811,2,1B
879,26,May 24,BRO,@,PIT,W,3-2,CG(10),5,4,1,3,0,1,0,0,1,,0,0,0,,,,0,,.383,.421,.439,.860,2,1B
880,27,May 25,BRO,@,PIT,L,0-5,CG,4,3,0,0,0,0,0,0,0,,0,1,0,,,,0,,.373,.415,.427,.843,2,1B
881,28,May 26,BRO,@,PHI,L,0-1,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,1,,.368,.410,.421,.831,2,1B
882,29,May 27 (1),BRO,@,PHI,W,8-3,CG,6,3,1,0,0,0,0,0,2,,0,0,1,,,,0,,.359,.409,.410,.820,2,1B
883,30,May 27 (2),BRO,@,PHI,W,6-0,CG,5,5,0,1,0,0,0,0,0,,0,0,0,,,,0,,.352,.402,.402,.803,2,1B
884,31,May 29,BRO,@,PHI,W,3-2,CG,4,3,0,0,0,0,0,0,0,,1,0,1,,,,0,,.344,.393,.392,.785,2,1B
