216,2 (1),Apr 15,NYG,@,BSN,L,4-5,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,,,,4,PR
217,6 (3),Apr 22,NYG,,BRO,L,1-3,0-GF,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,8,PH
218,7,Apr 23,NYG,,BRO,W,5-4,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,PH
219,8,Apr 25,NYG,,BRO,W,3-1,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.000,.000,.000,1,LF
220,9,Apr 26,NYG,,BRO,W,9-8,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,PH
221,11 (1),Apr 28,NYG,@,PHI,W,5-2,0-GF(13),2,2,0,1,0,0,0,1,0,,0,0,0,,,,1,,.200,.200,.200,.400,4,PR CF
222,12,Apr 30,NYG,@,PHI,W,9-4,0-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,,.333,.333,.333,.667,4,CF
223,16 (3),May 5,NYG,,PHI,L,3-9,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.286,.286,.286,.571,9,PH
224,19 (2),May 9,NYG,@,CHC,L,0-2,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.286,.286,.286,.571,1,LF
225,20,May 10,NYG,@,CHC,L,5-9,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,9,PH
226,23 (2),May 13,NYG,@,STL,L,4-13,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.222,.222,.222,.444,9,PH
227,24,May 14,NYG,@,STL,L,3-9,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.200,.200,.200,.400,1,LF
228,25,May 15,NYG,@,STL,L,3-8,0-GF,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.182,.182,.182,.364,9,PH
229,28 (2),May 19,NYG,@,CIN,L,7-8,0-GF,1,1,1,0,0,0,0,0,0,,0,0,0,,,,0,,.167,.167,.167,.333,9,PH
230,33 (4),May 27,NYG,@,BRO,W,8-2,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.167,.167,.167,.333,4,CF
231,36 (2),May 30 (2),NYG,@,PHI,W,4-3,0-GF(16),2,2,0,1,0,0,0,1,0,,0,0,0,,,,0,,.214,.214,.214,.429,4,CF
232,38 (1),Jun 1,NYG,,CIN,W,5-2,CG,4,2,0,1,0,0,0,0,2,,0,0,0,,,,0,,.250,.333,.250,.583,4,CF
233,39,Jun 2,NYG,,CIN,W,7-3,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.235,.316,.235,.551,9,PH
234,40,Jun 4,NYG,,CIN,L,2-8,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.222,.300,.222,.522,9,PH
235,42 (1),Jun 7,NYG,,STL,L,4-5,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.211,.286,.211,.496,9,PH
236,46 (3),Jun 13,NYG,,CHC,L,2-6,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.200,.273,.200,.473,9,PH
237,51 (4),Jun 21,NYG,@,BRO,W,12-1,0-GF,1,1,1,1,0,0,0,0,0,,0,0,0,,,,1,,.238,.304,.238,.542,4,CF
