118 (117),Aug 14,MIL,,CIN,W,8-3,,3,0.1,0,0,0,0,0,P
121 (2),Aug 17,MIL,@,COL,W,2-0,,1,0.1,0,0,0,0,0,P
123 (1),Aug 19,MIL,@,HOU,L,3-5,GF,5,1.0,0,0,0,0,0,P
125 (1),Aug 21,MIL,@,HOU,L,3-8,,3,1.0,0,0,0,0,0,P
126,Aug 23,MIL,,FLA,W,11-2,GF,4,1.0,1,0,0,1,0,P
128 (1),Aug 25,MIL,,FLA,L,1-3,GF,6,1.0,0,0,0,0,0,P
132 (3),Aug 30,MIL,,PIT,L,0-6,GF,8,2.0,0,0,0,0,0,P
134 (1),Sep 1,MIL,,SDP,L,5-6,GF,5,1.0,0,0,0,0,0,P
140 (5),Sep 7,MIL,@,CIN,W,14-5,,4,1.1,0,0,0,0,0,P
146 (5),Sep 15,MIL,@,ARI,W,14-2,,5,1.0,0,0,0,0,0,P
148 (1),Sep 17,MIL,@,HOU,L,0-7,,4,1.0,0,0,0,0,0,P
149,Sep 18,MIL,@,HOU,L,1-6,,3,1.0,0,0,0,0,0,P
152 (2),Sep 22,MIL,,CHC,L,0-3,GF,4,1.0,0,0,0,0,0,P
156 (3),Sep 26,MIL,,CIN,W,12-9,,2,0.2,0,0,0,0,0,P
157,Sep 27,MIL,,CIN,W,6-2,,4,0.2,0,0,0,0,0,P
159 (1),Sep 29,MIL,,CIN,W,2-0,,4,0.2,0,0,0,0,0,P
161 (1),Oct 1,MIL,@,PIT,L,1-5,GF,2,0.2,0,0,0,0,0,P
