1,116 (115),Aug 11,ARI,,NYM,L,5-9,2-GF,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,5,.95,0.034,0.01,3B
2,117,Aug 12,ARI,,BAL,W,7-6,7-8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.500,.333,.833,9,2.67,0.107,0.60,PH
3,118,Aug 13,ARI,,BAL,W,4-3,10-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.600,.333,.933,9,2.21,0.075,0.37,PH
4,119,Aug 14,ARI,,BAL,W,5-4,CG(14),6,6,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.333,.455,.333,.788,5,2.41,-0.173,0.00,3B
5,121 (1),Aug 17,ARI,@,PIT,W,15-5,GS-7,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,.231,.333,.231,.564,5,.82,-0.110,-1.79,3B
6,122,Aug 18,ARI,@,PIT,W,4-2,9-9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.214,.313,.214,.527,9,1.64,-0.039,-0.13,PH
7,123,Aug 19,ARI,@,CIN,L,3-5,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.294,.200,.494,9,2.08,-0.061,-0.42,PH
8,124,Aug 20,ARI,@,CIN,W,5-2,GS-7,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.250,.167,.417,5,.84,-0.065,-0.59,3B
9,125,Aug 21,ARI,@,CIN,L,7-10,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.158,.238,.158,.396,9,3.51,0.006,0.45,PH
10,127 (1),Aug 23,ARI,@,PHI,L,3-4,GS-9,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.217,.280,.217,.497,6,1.10,0.047,0.27,3B
11,128,Aug 24,ARI,@,PHI,W,12-7,13-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.208,.269,.208,.478,7,3.26,-0.089,-0.33,PH
12,129,Aug 25,ARI,@,PHI,L,5-9,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.179,.233,.179,.412,4,.53,-0.057,-1.07,3B
13,137 (7),Sep 3,ARI,,TOR,L,4-10,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.172,.226,.172,.398,9,.57,-0.015,-0.09,PH
14,138,Sep 4,ARI,,TOR,W,4-3,GS-7,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.194,.265,.226,.491,6,1.42,0.157,1.31,3B
15,139,Sep 5,ARI,@,SFG,W,4-2,GS-7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.176,.243,.206,.449,7,1.36,-0.080,-0.90,3B
16,142 (2),Sep 8,ARI,@,SFG,L,2-3,GS-9,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.189,.268,.216,.485,5,1.11,0.055,0.14,3B
17,143,Sep 9,ARI,@,LAD,L,1-8,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.184,.262,.211,.472,8,.02,0.000,-0.40,PH
18,144,Sep 10,ARI,@,LAD,L,3-5,CG(11),4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,.167,.239,.190,.430,6,1.59,-0.200,-1.31,3B
19,147 (2),Sep 14,ARI,,COL,W,9-2,GS-8,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.200,.280,.244,.524,6,.66,0.092,0.94,3B
20,148,Sep 15,ARI,,COL,W,8-2,CG,4,4,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,.224,.296,.347,.643,6,.65,-0.038,0.74,3B
21,149,Sep 16,ARI,,LAD,W,2-1,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.220,.291,.340,.631,8,.36,-0.009,-0.15,PH
22,150,Sep 17,ARI,,LAD,L,3-9,8-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.220,.304,.340,.644,3,.19,0.006,0.36,PH 3B
23,151,Sep 18,ARI,,LAD,W,9-4,GS-8,4,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,.235,.350,.353,.703,6,.86,0.096,1.67,3B
24,152,Sep 19,ARI,,LAD,L,6-7,5-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.231,.344,.346,.690,9,.31,-0.009,-0.21,PH
25,154 (1),Sep 21,ARI,@,COL,W,7-2,GS-7,4,4,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,.232,.338,.393,.731,5,.70,0.121,1.73,3B
26,155,Sep 22,ARI,@,COL,W,13-9,CG,5,4,1,2,1,0,1,4,1,0,1,0,0,0,0,0,0,0,.250,.357,.467,.824,6,.62,-0.003,2.73,3B
27,156,Sep 23,ARI,@,SDP,L,1-4,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.250,.351,.453,.804,6,.79,-0.009,-0.04,3B
28,158 (1),Sep 25,ARI,@,SDP,L,2-12,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.239,.346,.433,.779,6,.47,-0.031,-0.22,3B
29,159,Sep 26,ARI,@,SDP,L,2-3,CG(11),4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.225,.329,.408,.738,5,1.43,-0.135,-0.78,3B
30,160,Sep 27,ARI,,WSN,L,4-8,9-GF,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.236,.337,.431,.768,9,.05,0.003,1.00,PH
31,161,Sep 28,ARI,,WSN,L,0-2,CG,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.237,.333,.434,.768,6,1.71,-0.149,-0.86,3B
