169,3,Apr 19,PIT,@,CHC,L,5-10,,,99,2.0,4,3,3,0,1,1,1,13.50,11,,,,,9,,,,,0,
170,5,Apr 21,PIT,@,CIN,L,6-12,,,1,4.1,7,3,1,1,1,0,0,5.68,20,,,,,19,,,,,0,
171,13,Apr 30,PIT,@,STL,L,5-7,,,8,6.0,5,2,2,1,1,1,0,4.38,23,,,,,21,,,,,0,
172,19,May 6,PIT,@,CIN,L,7-8,,,5,1.0,3,1,1,0,1,0,0,4.72,5,,,,,4,,,,,0,
