1,148 (147),Sep 18,SFG,@,CIN,W,5-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.250,.500,6,.66,-0.002,-0.36,C
2,149,Sep 19,SFG,@,ATL,L,1-5,CG,4,4,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.500,.500,1.000,1.500,6,.55,0.131,1.51,C
3,150,Sep 20,SFG,@,ATL,W,5-3,CG,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.417,.417,.833,1.250,7,1.64,0.037,0.20,C
4,151,Sep 21,SFG,@,LAD,L,3-16,CG,4,4,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,.438,.438,.938,1.375,7,.13,0.067,1.56,C
5,152,Sep 22,SFG,@,LAD,L,3-6,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.400,.400,.800,1.200,7,.52,-0.022,-0.06,C
6,153,Sep 23,SFG,@,LAD,W,6-2,CG,4,4,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.417,.417,.750,1.167,7,.34,0.040,1.01,C
7,154,Sep 24,SFG,,SDP,W,3-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.357,.357,.643,1.000,7,.57,-0.059,-0.97,C
8,155,Sep 25,SFG,,SDP,W,3-1,CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.344,.344,.688,1.031,7,1.47,0.019,-0.48,C
9,156,Sep 26,SFG,,SDP,W,7-6,CG,4,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.353,.371,.676,1.048,7,.78,0.052,0.37,C
10,157,Sep 28,SFG,,LAD,W,7-6,CG,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.316,.333,.605,.939,6,1.75,-0.182,-1.48,C
11,158,Sep 29,SFG,,LAD,W,4-3,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.316,.333,.605,.939,6,,,,C
12,159,Sep 30,SFG,,LAD,W,8-2,CG,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.310,.326,.571,.897,6,.30,-0.007,0.34,C
13,160,Oct 1,SFG,,ATL,L,3-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.283,.298,.522,.820,7,1.01,-0.103,-0.66,C
14,161,Oct 2,SFG,,ATL,L,7-16,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.300,.314,.520,.834,7,.70,-0.064,-1.23,C
15,162,Oct 3,SFG,,ATL,W,6-3,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.296,.309,.500,.809,4,.69,-0.009,-0.33,C
