31,68,Jul 5,CHC,@,STL,L,5-6,,L(0-1),99,5.1,4,1,1,3,6,0,0,1.69,23,,,,,18,,,,,0,
32,74,Jul 10,CHC,,BSN,L,1-4,,,4,1.0,2,1,1,1,0,0,0,2.84,5,,,,,4,,,,,0,
33,75,Jul 11(1),CHC,,BSN,W,4-3,,,0,5.1,5,1,0,2,4,0,0,1.54,20,,,,,18,,,,,0,
