100,1,Apr 15,CHC,@,STL,L,5-6,CG,L(0-1),99,8.1,13,6,5,1,2,0,0,5.40,41,36,,,,39,2,1,,,0,
101,6,Apr 20,CHC,@,CIN,L,2-5,GS-,L(0-2),4,6.0,7,4,4,2,0,0,0,5.65,25,40,,,,21,,,,,0,
102,11,Apr 25,CHC,,STL,W,7-5,GS-,,4,4.0,8,5,4,1,0,0,0,6.38,21,27,,,,19,,,,,0,
103,16,May 1,CHC,,CIN,W,8-1,CG,W(1-2),5,9.0,8,1,1,2,0,0,0,4.61,37,65,,,,34,3,0,,,0,
104,21,May 6,CHC,@,PIT,L,0-2,CG,L(1-3),4,8.0,9,2,2,1,1,0,0,4.08,32,56,,,,29,2,2,,,0,
105,25,May 12,CHC,,BRO,L,3-7,GS-,L(1-4),5,8.0,8,7,6,5,3,1,0,4.57,36,38,,,,30,,,,,0,
106,30,May 17,CHC,,NYG,W,4-2,CG,W(2-4),4,9.0,8,2,2,1,2,0,0,4.13,33,64,,,,32,1,1,,,0,
107,34,May 22,CHC,,BSN,W,6-2,CG,W(3-4),4,9.0,9,2,2,2,3,0,0,3.82,36,62,,,,34,1,0,,,0,
108,38,May 28,CHC,,PIT,W,9-6,CG,W(4-4),5,9.0,10,6,6,2,2,2,0,4.09,38,43,,,,36,0,1,,,0,
109,43,Jun 1,CHC,,PIT,W,2-1,CG,W(5-4),3,9.0,6,1,1,0,4,0,1,3.74,34,75,,,,32,1,1,,,0,
110,46,Jun 8,CHC,@,BRO,W,8-5,CG,W(6-4),6,7.0,7,5,5,5,6,1,0,3.96,31,44,,,,26,0,0,,,0,
111,50,Jun 12,CHC,@,BSN,W,9-5,GS-,W(7-4),3,5.0,6,5,3,5,0,0,0,4.04,26,34,,,,21,,,,,0,
112,54,Jun 18,CHC,@,PHI,W,9-2,CG,W(8-4),5,9.0,6,2,2,2,3,0,0,3.86,33,68,,,,31,2,0,,,0,
113,59,Jun 26,CHC,@,PIT,L,1-2,GS-,L(8-5),7,5.0,4,2,1,2,2,0,1,3.76,22,53,,,,18,,,,,0,
114,63,Jun 30,CHC,@,CIN,L,1-2,CG,L(8-6),3,8.2,11,2,2,2,2,0,0,3.63,38,54,,,,35,1,0,,,0,
115,67,Jul 4(1),CHC,@,STL,L,0-11,CG,L(8-7),3,8.0,18,11,9,2,1,0,1,4.06,45,5,,,,40,3,2,,,0,
116,72,Jul 8,CHC,,BRO,L,11-13,GS-,L(8-8),3,6.1,14,8,7,1,2,2,0,4.35,33,16,,,,32,,,,,0,
117,77,Jul 13,CHC,,NYG,L,6-9,GS-,,4,4.1,7,3,3,2,2,1,1,4.41,22,37,,,,19,,,,,0,
118,82,Jul 18,CHC,,PHI,W,2-1,CG,W(9-8),4,10.0,8,1,1,2,4,0,0,4.16,37,74,,,,35,1,0,,,0,
119,88,Jul 22(2),CHC,,BSN,W,8-1,CG,W(10-8),3,9.0,7,1,1,2,3,0,0,3.98,35,70,,,,33,1,0,,,0,
120,92,Jul 28,CHC,@,PHI,L,11-12,GS-,,5,1.2,5,5,2,1,2,0,0,4.05,12,32,,,,11,,,,,0,
121,96,Aug 1,CHC,@,BRO,L,0-4,GS-,L(10-9),3,7.0,6,2,0,6,1,0,0,3.87,31,56,,,,21,,,,,0,
122,105,Aug 9(1),CHC,@,BSN,W,11-6,GS-,,7,5.0,9,5,5,2,1,0,0,4.03,25,28,,,,21,,,,,0,
123,111,Aug 18,CHC,,BSN,W,6-1,CG,W(11-9),8,9.0,8,1,1,2,4,0,0,3.87,37,69,,,,34,0,0,,,0,
124,117,Aug 24,CHC,,NYG,W,2-1,CG,W(12-9),5,9.0,3,1,1,2,3,0,1,3.73,32,78,,,,28,0,1,,,0,
125,122,Aug 28(1),CHC,,STL,W,5-2,CG,W(13-9),3,9.0,8,2,2,3,4,0,0,3.65,37,64,,,,33,1,1,,,0,
126,128,Sep 1(2),CHC,@,PIT,L,3-4,GS-,L(13-10),3,7.1,9,4,4,1,2,1,1,3.70,31,45,,,,27,,,,,0,
127,133,Sep 7(1),CHC,@,STL,W,2-1,CG,W(14-10),5,9.0,6,1,1,1,2,0,1,3.58,33,72,,,,31,0,1,,,0,
128,137,Sep 12,CHC,@,PHI,W,10-8,GS-,,4,3.2,6,5,5,4,3,2,0,3.73,21,28,,,,17,,,,,0,
129,142,Sep 18(1),CHC,@,BSN,W,4-3,CG,W(15-10),5,11.0,11,3,3,7,2,0,0,3.67,51,58,,,,41,0,1,,,0,
130,147,Sep 22,CHC,@,BRO,L,1-2,CG,L(15-11),3,11.1,8,2,2,6,6,0,0,3.57,48,74,,,,41,1,1,,,0,
131,152,Sep 27,CHC,@,PIT,L,2-3,CG,L(15-12),4,9.2,8,3,3,3,2,0,0,3.54,38,60,,,,33,1,0,,,0,
