6,18,Apr 22,CIN,,CHC,L,8-12,3-7,,99,5.0,3,4,4,3,6,1,1,7.20,22,86,48,10,14,2,10,4,1,0,,0,0,0,0,0,18,1,1,0,0,0,0,.59,-0.078,-1.42,11.05,21.00, 3t --- 0 out d2, 7t 3 out d6
7,36,May 13,CIN,@,SFG,L,1-3,CG(8),L(0-1),20,8.0,6,3,3,2,5,2,0,4.85,31,98,68,13,15,13,11,4,1,0,61,,,3,0,0,29,0,0,0,1,0,0,.58,-0.032,0.96,19.70,30.00, 1b start tie, 8b 3 out d2
8,41,May 19,CIN,,COL,L,6-12,GS-6,L(0-2),5,5.1,8,6,6,3,3,1,1,6.38,27,105,66,14,15,11,9,4,1,0,28,,,0,0,0,21,2,0,0,1,1,0,.98,-0.239,-2.59,-1.20,7.00, 1t start tie, 6t -2- 1 out d4
9,46,May 24,CIN,@,CLE,W,4-3,GS-5,,4,5.0,6,3,3,3,2,1,0,6.17,23,80,46,10,3,9,9,6,1,0,42,,,0,1,0,19,3,0,0,0,0,0,1.04,-0.076,-0.20,3.85,12.00, 1b start tie, 5b 3 out d1
10,50,May 29,CIN,@,TOR,L,2-17,GS-3,L(0-3),4,2.1,3,6,6,5,0,1,0,7.71,15,67,31,9,5,6,4,1,0,0,22,,,0,0,0,10,0,0,0,0,0,0,1.00,-0.261,-2.97,-11.55,-11.00, 1b start a 1, 3b 123 1 out d2
11,56,Jun 5,CIN,,STL,W,4-2,7-7,W(1-3),6,1.0,0,0,0,0,1,0,0,7.42,3,8,6,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.47,0.036,0.52,8.25,18.00, 7t --- 0 out d2, 7t 3 out d2
12,70,Jun 20,CIN,@,TBR,L,5-6,4-6,,14,2.0,2,0,0,0,3,0,0,6.91,8,38,25,6,6,3,2,1,1,0,,0,0,1,0,0,8,2,0,0,0,0,0,.20,0.018,0.74,9.30,15.00, 4b --- 2 out d4, 6b --3 2 out d4
13,73,Jun 24,CIN,@,WSN,L,3-18,2-5,,3,3.1,8,5,5,1,5,1,0,7.59,19,68,46,10,12,7,6,2,0,0,,1,1,0,0,0,17,0,0,0,0,1,0,.04,-0.017,-4.07,2.10,10.00, 2b -2- 2 out d7, 5b 3 out d13
14,93,Jul 18,CIN,,ARI,L,2-11,6-7,,23,2.0,2,3,3,3,0,1,0,7.94,10,38,22,7,1,4,3,1,0,0,,0,0,0,0,0,7,0,0,0,1,0,0,.08,-0.009,-1.97,-4.50,-3.00, 6t --- 0 out d6, 7t 3 out d9
15,111,Aug 6,CIN,,STL,L,4-13,4-6,,18,2.2,4,3,3,2,3,0,0,8.10,14,64,39,7,5,2,7,3,0,0,,1,1,0,0,0,12,1,1,0,0,0,0,.10,-0.041,-2.43,,, 4t 1-- 1 out d6, 6t 3 out d10
