74 (73),Jun 28,BOS,,NYY,L,4-10,,3,1.0,0,0,0,0,0,P
76 (1),Jun 30,BOS,,NYY,W,6-5,,2,0.2,0,0,0,0,0,P
78 (1),Jul 2,BOS,,OAK,W,10-2,GF,7,1.0,0,0,0,0,0,P
82 (3),Jul 6,BOS,,CAL,L,6-10,,10,1.0,0,0,0,0,0,P
85 (2),Jul 9,BOS,,SEA,L,4-7,GF,2,0.2,0,0,0,0,0,P
