91 (90),Jul 25,WSH,@,DET,L,5-6,GF,0, ,1,0,0,1,0,
94 (2),Jul 28,WSH,@,DET,L,0-3,CG,0,8.0,9,1,0,10,0,
95,Jul 29,WSH,@,CLE,L,0-10,GS,0, ,0,0,0,0,0,
96,Jul 30,WSH,@,CLE,W,2-1,GS,0, ,0,0,0,0,0,
