40 (39),May 27,MIL,,CHW,W,9-8,GS,26,5.0,0,0,0,0,0,LF
67 (26),Jun 24 (1),MIL,,DET,W,5-0,GS,27,7.0,0,0,0,0,0,LF
71 (3),Jun 27,MIL,,CLE,L,1-6,CG,45,9.0,2,0,0,2,0,LF
