1,2 (1),Apr 16,STL,,CHC,L,4-13,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.000,.000,.000,.000,9,P
2,24 (21),May 15,STL,,BRO,L,3-6,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
3,37 (12),May 30 (1),STL,@,PIT,L,0-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
4,39 (1),May 31,STL,@,PIT,L,0-7,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
5,45 (5),Jun 6,STL,@,PHI,L,6-7,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,8,P
6,49 (3),Jun 11,STL,@,BSN,W,7-3,CG,5,5,0,2,0,0,0,0,0,,1,0,0,,,,0,0,.333,.333,.333,.667,9,P
7,51 (1),Jun 14,STL,@,BRO,L,2-5,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.286,.286,.286,.571,9,P
8,55 (3),Jun 18,STL,@,NYG,L,1-3,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.286,.286,.286,.571,9,P
