10 (9),Apr 9,PHI,,WSN,L,6-10,GF,18,3.0,0,0,0,0,0,CF
11,Apr 10,PHI,,WSN,L,1-15,GF,5,1.0,0,0,0,0,0,PH P
12,Apr 12,PHI,@,MIA,W,9-1,GF,6,2.0,1,0,0,1,0,RF
16 (3),Apr 16,PHI,,NYM,W,14-3,GS,39,9.0,4,0,0,4,0,CF RF
17,Apr 17,PHI,,NYM,W,3-2,GF,20,4.2,2,0,0,2,0,CF
19 (1),Apr 19,PHI,@,COL,L,3-4,GF,26,6.2,1,0,0,1,0,PR LF
22 (2),Apr 22,PHI,@,NYM,L,1-5,GS,37,8.0,1,0,1,2,0,CF RF
23,Apr 23,PHI,@,NYM,L,0-9,GF,8,2.0,2,0,0,2,0,RF
24,Apr 24,PHI,@,NYM,W,6-0,GF,7,2.0,0,0,0,0,0,PR CF
25,Apr 25,PHI,,MIA,L,1-3,GS,28,7.0,3,0,0,3,0,CF
27 (1),Apr 27,PHI,,MIA,W,12-9,GF,16,3.0,0,0,0,0,0,CF
30 (2),May 1,PHI,,DET,W,7-3,GF,8,2.0,1,0,0,1,0,PR CF
51,May 25,NYM,,DET,W,5-4,CG,57,13.0,4,0,0,4,0,RF
