2,142 (141),Sep 19,STL,,BSN,W,13-12,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,9,P
3,153 (10),Oct 3,STL,,CHC,L,8-14,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,9,P
