1,64,Jun 28,NYG,@,PHI,L,3-7,8-GF(8),,99,1.0,0,0,0,0,0,0,0,0.00,3,,0,0,0,3,0,0,0,0,0,0
2,65,Jun 30(1),NYG,@,BSN,L,1-6,8-GF(8),,1,1.0,1,0,0,0,0,0,0,0.00,4,,0,0,0,4,1,0,0,0,0,0
3,82,Jul 13,NYG,,CIN,L,3-11,8-GF,,12,2.0,3,1,1,2,0,0,0,2.25,10,,0,0,0,8,1,0,0,1,0,0
