135 (134),Sep 2,ATL,,PIT,L,1-4,,5,1.0,0,0,0,0,0,P
136,Sep 3,ATL,,PIT,L,2-6,,1,0.1,0,0,0,0,0,P
140 (3),Sep 8,ATL,@,SFG,W,12-9,,3,0.0,0,0,0,0,0,P
152 (11),Sep 23,ATL,,LAD,L,2-11,,9,2.0,1,1,0,2,0,P
161 (8),Oct 1,ATL,@,SDP,L,3-4,,5,0.2,0,0,0,0,0,P
