3,143 (142),Sep 14,CIN,,PHI,L,4-10,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,8,,,,PR
4,147 (3),Sep 18,CIN,,NYG,L,5-6,4-5,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,,,,,8,.73,0.007,0.16,PR
