392,1,Apr 2,MIL,@,CAL,W,15-9,CG,6,5,3,4,1,0,1,3,1,0,0,0,0,0,0,0,0,0,.800,.833,1.600,2.433,2,.62,0.101,4.07,CF
393,2,Apr 3,MIL,@,CAL,L,2-3,CG(11),5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.400,.455,.800,1.255,2,1.26,-0.167,-1.12,CF
394,3,Apr 5,MIL,@,SEA,W,10-6,CG,5,4,2,1,1,0,0,0,1,0,2,0,0,0,0,0,2,0,.357,.438,.714,1.152,1,.57,0.081,0.56,CF
395,4,Apr 6,MIL,@,SEA,L,5-8,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.263,.333,.526,.860,2,.70,-0.088,-1.54,CF
396,5,Apr 7,MIL,@,SEA,L,1-3,GS-6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.238,.333,.476,.810,2,.95,-0.055,-0.45,CF
397,7 (1),Apr 11,MIL,,OAK,L,0-11,GS-6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.261,.346,.478,.824,1,1.01,0.022,0.12,CF
398,12 (4),Apr 17,MIL,,NYY,W,8-4,GS-8,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.296,.367,.481,.848,1,.48,0.009,-0.53,CF
399,13,Apr 18,MIL,@,KCR,W,8-2,CG,5,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.313,.371,.500,.871,1,.68,0.099,0.73,CF
400,14,Apr 19,MIL,@,KCR,W,8-2,GS-7,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.306,.359,.472,.831,1,.50,0.004,-0.27,CF
401,16 (1),Apr 21,MIL,@,KCR,W,5-4,GS-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.297,.350,.459,.809,1,.87,-0.023,-0.28,CF
402,33 (16),May 11,MIL,,BAL,L,3-5,8-GF(10),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.289,.341,.447,.789,1,2.14,-0.059,-0.29,CF
403,34,May 12,MIL,,BAL,W,6-4,CG,5,4,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,.310,.370,.452,.822,1,1.00,0.101,1.02,CF
404,35,May 13,MIL,,CHW,W,6-2,CG,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.304,.360,.478,.838,1,.48,-0.041,-0.56,CF
405,36,May 15,MIL,,CHW,L,8-20,GS-7,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.280,.333,.440,.773,1,.27,-0.029,-1.32,CF
406,37,May 16,MIL,,CHW,W,3-2,CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.296,.345,.444,.789,1,1.38,0.004,-0.01,CF
407,38,May 17,MIL,@,MIN,W,12-1,CG,6,5,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.288,.344,.424,.767,1,.65,0.001,-0.53,CF
408,39,May 18,MIL,@,MIN,W,7-3,CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,.281,.333,.406,.740,1,.81,-0.045,-0.93,CF
409,40,May 19,MIL,@,MIN,W,4-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.281,.333,.406,.740,6,,,,CF
410,41,May 20,MIL,@,MIN,W,3-2,CG,5,4,1,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,.309,.351,.441,.793,1,1.12,0.161,1.19,CF
411,42,May 21,MIL,@,CLE,L,5-6,CG,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.288,.329,.411,.740,1,1.22,-0.156,-1.24,CF
412,43,May 22,MIL,@,CLE,W,10-8,CG,5,5,1,3,1,0,0,3,0,0,0,0,0,0,0,0,1,1,.308,.345,.436,.781,1,.71,0.039,1.30,CF
413,44,May 23,MIL,@,CLE,L,1-5,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.301,.337,.422,.759,1,.55,-0.059,-1.01,CF
414,45,May 24,MIL,@,CHW,L,3-4,CG,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.284,.319,.398,.717,1,1.95,-0.205,-1.53,CF
415,46,May 25,MIL,@,CHW,L,7-9,CG,5,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.272,.313,.380,.694,1,1.00,-0.156,-0.71,CF
416,48 (1),May 28,MIL,,MIN,W,7-3,CG,5,5,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,.268,.308,.381,.689,1,1.00,0.016,-0.09,CF
417,49,May 29,MIL,,MIN,L,7-8,CG(12),7,7,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.269,.306,.375,.681,1,1.51,-0.124,-0.71,CF
418,50,May 30,MIL,,CLE,L,0-2,GS-5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.274,.310,.377,.687,1,.82,0.013,0.20,CF
