12,10,Apr 26,WSH,,NYY,L,2-10,,,99,2.0,3,5,0,4,2,0,0,0.00,13,,,,,8,,,,,,
13,18,May 8,WSH,,CHW,L,6-7,,,11,4.0,4,1,0,2,1,0,0,0.00,16,,,,,14,,,,,,
14,22,May 12,WSH,@,CLE,L,1-6,,,3,2.0,1,0,0,0,2,0,0,0.00,7,,,,,6,,,,,,
15,26,May 18,WSH,,SLB,L,2-8,,,5,1.0,0,0,0,0,0,0,0,0.00,3,,,,,3,,,,,,
