1,Apr 5,WSN,,PHI,L,1-11,,2,0.1,0,0,0,0,0,P
4 (2),Apr 9,WSN,@,NYM,L,2-8,,3,0.2,0,0,0,0,0,P
6 (1),Apr 11,WSN,@,NYM,W,5-2,,1,0.1,0,0,0,0,0,P
8 (1),Apr 14,WSN,@,PHI,L,7-14,,5,1.0,0,0,0,0,0,P
