139 (138),Sep 14,CLE,@,CHW,T,4-4,CG,0,6.0,0,1,0,1,0,
141 (1),Sep 17,CLE,@,NYY,L,0-10,GF,0,4.2,0,2,1,3,0,
146 (4),Sep 23,CLE,@,BOS,W,7-3,CG,0,9.0,0,1,1,2,0,
153 (6),Oct 1,CLE,@,WSH,L,2-4,CG,0,8.0,0,1,0,1,0,
154,Oct 3 (1),CLE,@,SLB,L,4-6,GF,0,2.0,0,0,0,0,0,
