479,1,Apr 12,CIN,,PIT,L,0-14,CG,3,2,0,1,0,0,0,0,1,,0,0,0,,,,0,,.500,.667,.500,1.167,6,SS
480,2,Apr 15,CIN,,PIT,W,3-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,,,0,,.333,.429,.333,.762,6,SS
481,3,Apr 16,CIN,,STL,L,2-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,,,,0,,.300,.364,.300,.664,6,SS
482,4,Apr 17,CIN,,STL,W,5-1,CG,4,3,1,2,0,0,0,1,1,,0,0,0,,,,1,,.385,.467,.385,.851,7,SS
483,5,Apr 18,CIN,,STL,T,1-1,CG(10),4,4,0,1,0,0,0,0,0,0,0,0,0,,,,0,,.353,.421,.353,.774,7,SS
484,6,Apr 20,CIN,@,PIT,L,1-9,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,,.286,.348,.286,.634,7,SS
485,7,Apr 23,CIN,,PIT,L,0-1,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.250,.308,.250,.558,7,SS
486,8,Apr 24,CIN,,CHC,W,7-4,CG,4,3,0,0,0,0,0,0,1,,0,0,0,,,,0,,.222,.300,.222,.522,8,SS
487,9,Apr 25,CIN,,CHC,L,4-5,GS-0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,.222,.300,.222,.522,8,SS
488,10,Apr 26,CIN,,CHC,L,8-10,CG,5,4,2,0,0,0,0,1,1,,0,0,0,,,,0,,.194,.286,.194,.479,2,SS
489,12 (1),May 3,CIN,@,CHC,L,2-6,0-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,.194,.286,.194,.479,8,PR
490,16 (3),May 7,CIN,,PIT,W,8-4,0-0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,,.194,.286,.194,.479,9,PR
491,17,May 9,CIN,@,BSN,W,6-3,0-GF,4,3,0,0,0,0,0,0,1,,1,0,0,,,,0,,.176,.282,.176,.459,3,RF
492,20 (2),May 12,CIN,@,BSN,W,18-8,0-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,.176,.282,.176,.459,4,1B
493,23 (2),May 16,CIN,@,PHI,W,11-4,0-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,,.171,.275,.171,.446,7,SS
494,24,May 17,CIN,@,PHI,L,3-4,CG(11),5,4,0,0,0,0,0,0,0,0,1,1,0,,,,0,,.154,.267,.154,.421,7,SS
495,25,May 18,CIN,@,BRO,L,1-2,GS-0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,,.143,.250,.143,.393,7,SS
496,26,May 19,CIN,@,BRO,L,0-2,GS-0,2,1,0,0,0,0,0,0,0,,0,0,1,,,,0,,.140,.245,.140,.384,7,SS
497,27,May 20,CIN,@,BRO,W,5-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,,,0,,.149,.245,.149,.394,7,SS
498,28,May 22,CIN,@,BRO,L,3-4,CG,4,2,0,2,1,0,0,1,1,,0,0,1,,,,0,,.184,.286,.204,.490,7,SS
499,29,May 23,CIN,@,NYG,L,2-7,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,,,,0,,.189,.283,.208,.491,7,SS
500,40 (10),May 31 (2),CIN,@,STL,L,8-15,0-GF,2,1,0,0,0,0,0,,1,,0,0,0,,,,0,,.185,.290,.204,.494,6,SS
501,45 (4),Jun 4,CIN,,BSN,W,26-3,0-GF,3,1,2,1,1,0,0,,2,,0,0,0,,,,0,,.200,.323,.236,.559,2,2B
502,49 (3),Jun 8,CIN,,PHI,L,4-8,0-GF,3,3,0,1,0,0,0,0,0,0,0,0,0,,,,0,,.207,.324,.241,.565,6,SS
503,50,Jun 9,CIN,,PHI,L,1-4,0-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,.207,.324,.241,.565,8,PR
504,54 (3),Jun 13,CIN,,NYG,L,2-5,0-GF,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,0,,.220,.333,.271,.605,9,PH
505,55,Jun 15,CIN,,BRO,L,0-1,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.220,.333,.271,.605,8,PH
506,58 (2),Jun 20,CIN,,STL,L,4-5,0-0,1,1,0,0,0,0,0,0,0,0,1,0,0,,,,0,,.217,.329,.267,.595,9,PH
507,59,Jun 21,CIN,,STL,L,2-5,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,.217,.329,.267,.595,8,PR
508,60,Jun 22,CIN,,STL,L,3-9,0-0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,,.213,.324,.262,.586,9,PH
509,65 (4),Jun 27,CIN,@,PIT,L,1-4,0-0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,,.210,.319,.258,.578,9,PH
510,66,Jun 28,CIN,@,PIT,T,3-3,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,.210,.319,.258,.578,8,PR
511,68 (1),Jun 30,CIN,,CHC,L,2-3,0-0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,,.210,.319,.258,.578,8,PR
512,71 (2),Jul 4 (1),CIN,@,CHC,L,3-8,0-GF,1,1,0,0,0,0,0,,0,0,0,0,0,,,,0,,.206,.315,.254,.569,6,SS
