3 (2),Apr 19,CHW,,CLE,L,1-2,GS,0,11.0,1,0,0,1,0,
4,Apr 20,CHW,,CLE,L,0-1,CG,0,9.0,1,0,0,1,0,
5,Apr 21,CHW,@,SLB,L,1-4,CG,0,8.0,0,0,0,0,0,
16 (10),May 8,CHW,,CLE,L,0-2,CG,0,9.0,1,0,0,1,0,
17,May 10,CHW,@,WSH,W,10-3,CG,0,9.0,3,0,0,3,0,
18,May 13,CHW,@,WSH,L,1-5,CG,0,8.0,1,0,1,2,0,
