291,4,Apr 18,NYY,@,BOS,W,10-8,GS-,W(1-0),99,7.2,14,8,8,2,1,0,0,9.39,39,18,,,,35,5,0,,,0,
292,9,Apr 22,NYY,,WSH,W,4-2,CG,W(2-0),3,9.0,2,2,2,4,0,0,0,5.40,33,71,,,,28,1,0,,,0,
293,14,Apr 28,NYY,,BOS,W,10-3,CG,W(3-0),5,9.0,7,3,2,2,4,0,0,4.21,37,65,,,,35,1,1,,,0,
294,36,May 22,NYY,,SLB,W,4-3,,W(4-0),23,4.0,3,0,0,1,3,0,0,3.64,15,,,,,12,,,,,0,
295,41,May 27,NYY,@,WSH,W,3-1,CG,W(5-0),4,9.0,6,1,1,2,3,0,0,3.03,35,72,,,,31,1,1,,,0,
296,46,Jun 1,NYY,,BOS,W,5-4,CG,W(6-0),4,9.0,10,4,3,3,7,0,0,3.02,36,57,,,,33,0,1,,,0,
297,50,Jun 7,NYY,@,CHW,W,9-7,CG,W(7-0),5,9.0,13,7,7,4,2,1,0,3.65,41,31,,,,35,3,0,,,0,
298,52,Jun 9,NYY,@,CHW,L,6-10,,,1,0.1,1,0,0,0,0,0,0,3.63,1,,,,,1,,,,,0,
299,55,Jun 12,NYY,@,SLB,L,1-7,CG,L(7-1),2,8.0,9,7,7,3,2,2,0,4.15,35,35,,,,32,3,0,,,0,
300,60,Jun 17,NYY,@,DET,L,8-9,GS-,,4,2.2,7,5,5,3,0,0,0,4.66,19,21,,,,16,,,,,0,
301,63,Jun 20,NYY,@,CLE,W,6-5,GS-,W(8-1),2,7.2,11,4,3,3,2,0,0,4.54,35,42,,,,32,,,,,0,
302,66,Jun 23,NYY,@,BOS,L,4-5,,L(8-2),2,1.1,1,1,0,0,0,0,0,4.46,6,,,,,5,,,,,0,
303,68,Jun 24(2),NYY,@,BOS,L,2-5,CG,L(8-3),0,8.0,10,5,4,2,3,0,0,4.46,36,45,,,,31,2,0,,,0,
304,72,Jul 1(1),NYY,@,PHA,W,4-1,CG,W(9-3),6,9.0,6,1,1,1,4,0,0,4.13,34,74,,,,33,3,1,,,0,
305,78,Jul 6(1),NYY,,CLE,W,10-3,CG,W(10-3),4,9.0,11,3,3,4,1,0,0,4.03,40,50,,,,36,1,0,,,0,
306,83,Jul 11,NYY,,SLB,W,2-1,CG,W(11-3),4,9.0,8,1,1,1,4,0,0,3.79,33,70,,,,32,0,0,,,0,
307,87,Jul 16,NYY,,CHW,L,0-4,GS-,L(11-4),4,8.0,7,4,4,0,3,2,0,3.84,31,55,,,,30,,,,,0,
308,92,Jul 21,NYY,,DET,W,7-5,GS-,,4,2.2,5,5,0,0,0,2,0,3.75,14,38,,,,14,,,,,0,
309,94,Jul 23,NYY,,BOS,W,11-7,GS-,W(12-4),1,6.0,6,6,2,0,1,2,0,3.72,25,45,,,,25,,,,,0,
310,96,Jul 26,NYY,@,SLB,W,11-6,,W(13-4),2,3.0,3,1,1,1,1,0,0,3.70,12,,,,,10,,,,,0,
