1,141,Sep 9,KCR,,OAK,L,6-14,GS-2,L(0-1),99,2.0,4,6,5,3,1,0,0,22.50,12,53,27,7,2,3,5,2,0,0,24,,,4,0,0,9,0,1,0,1,0,0,.87,-0.371,-5.01, 1t start tie, 2t 3 out d6
2,157,Sep 27,KCR,,SEA,L,3-10,5-6,,17,0.2,2,4,3,2,1,0,0,27.00,7,27,12,2,3,3,1,1,0,0,,1,0,0,0,0,5,1,0,1,0,0,1,.39,-0.042,-3.16, 5t -2- 1 out d4, 6t 123 0 out d6
