376,42,May 24,TOR,@,CAL,W,3-2,8-8,,99,0.0,0,0,0,1,0,0,0,---,1,5,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.48,-0.098,-0.38, 8b --- 0 out a1, 8b 1-- 0 out a1
377,44,May 26,TOR,@,CAL,L,2-6,8-GF(8),,1,1.0,1,0,0,0,0,0,0,0.00,4,10,6,1,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.06,0.003,0.49, 8b --- 0 out d4, 8b end d 4
378,46,May 29,TOR,,OAK,W,8-3,8-8,,2,0.0,1,0,0,0,0,0,0,0.00,1,1,1,0,0,0,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.71,-0.062,-0.34, 8t 12- 2 out a2, 8t 123 2 out a2
379,49,Jun 1,TOR,,CAL,L,8-11,7-8,,2,1.1,2,0,0,0,2,0,0,0.00,6,18,13,4,2,3,1,0,0,0,,1,1,0,0,0,6,0,0,0,0,0,0,.19,-0.005,-0.15, 7t -2- 2 out d5, 8t 3 out d4
380,50,Jun 2,TOR,,CAL,L,2-7,8-8,,0,1.0,1,0,0,0,1,0,0,0.00,4,20,14,4,4,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.07,0.004,0.52, 8t --- 0 out d5, 8t 3 out d5
381,52,Jun 4,TOR,@,NYY,L,3-5,8-GF(8),,1,0.2,1,1,1,1,0,0,0,2.25,4,16,7,1,0,0,3,1,0,0,,0,0,0,0,0,2,0,0,0,0,1,0,.52,-0.071,-0.74, 8b --- 1 out d1, 8b end d 2
382,55,Jun 7,TOR,@,BAL,L,4-6,5-6,,2,0.1,1,2,2,2,0,0,0,6.23,4,13,5,0,1,1,1,1,0,0,,1,0,2,0,0,2,0,0,0,0,0,0,1.10,-0.113,-1.61, 5b 1-- 2 out d1, 6b 123 0 out d1
383,58,Jun 11,TOR,@,CLE,L,1-2,12-GF(12),,3,0.0,0,0,0,1,0,0,1,6.23,2,10,3,1,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,4.87,-0.156,-1.17,12b -23 1 out tie,12b end d 1
